date,payment_type,transactions,quantity,purchase_revenue
2024-05-16,(not set),1,3,190.05
2024-05-16,AFTERPAY_PBI,217,513,33646.46
2024-05-16,AMAZON_PAYMENTS,8,20,1644.06
2024-05-16,Amex,24,71,5278.3
2024-05-16,Discover,18,48,3049.32
2024-05-16,DW_APPLE_PAY,184,366,25661.84
2024-05-16,FLOW_HOSTED_CHECKOUT,34,57,8584.82
2024-05-16,GIFT_CERTIFICATE,2,2,134.36
2024-05-16,Klarna,253,607,40292.64
2024-05-16,MasterCard,168,414,26638.58
2024-05-16,PayPal,121,305,20559.41
2024-05-16,Visa,590,1395,84852.35
2024-05-17,(not set),7,19,2025.4
2024-05-17,AFTERPAY_PBI,225,524,34417.54
2024-05-17,AMAZON_PAYMENTS,12,27,1741.38
2024-05-17,Amex,23,44,3471.74
2024-05-17,Discover,14,34,2014.35
2024-05-17,DW_APPLE_PAY,160,336,22151.52
2024-05-17,FLOW_HOSTED_CHECKOUT,21,39,5072.6
2024-05-17,Klarna,216,476,31124.24
2024-05-17,MasterCard,147,385,23952.34
2024-05-17,PayPal,118,315,18057.51
2024-05-17,Visa,513,1162,72092.93
2024-05-18,(not set),5,10,816.75
2024-05-18,AFTERPAY_PBI,208,526,32410.75
2024-05-18,AMAZON_PAYMENTS,9,15,1088.05
2024-05-18,Amex,28,79,5555.08
2024-05-18,Discover,22,56,3372.99
2024-05-18,DW_APPLE_PAY,150,300,21402.97
2024-05-18,FLOW_HOSTED_CHECKOUT,26,46,5096.32
2024-05-18,Klarna,226,547,34774.96
2024-05-18,MasterCard,170,397,24065.15
2024-05-18,PayPal,108,276,17433.64
2024-05-18,Visa,464,983,60618.36
2024-05-19,(not set),2,3,298.66
2024-05-19,AFTERPAY_PBI,228,624,37975.46
2024-05-19,AMAZON_PAYMENTS,14,28,2347.51
2024-05-19,Amex,29,77,5098.6
2024-05-19,Discover,9,26,1516.1
2024-05-19,DW_APPLE_PAY,160,312,20578.96
2024-05-19,FLOW_HOSTED_CHECKOUT,24,48,7395.71
2024-05-19,GIFT_CERTIFICATE,1,1,48.22
2024-05-19,Klarna,240,603,36420.23
2024-05-19,MasterCard,154,394,24755.86
2024-05-19,PayPal,132,324,21141.27
2024-05-19,Visa,491,1064,66418.6
2024-05-20,(not set),2,3,369.82
2024-05-20,AFTERPAY_PBI,201,538,31721.73
2024-05-20,AMAZON_PAYMENTS,4,9,735.21
2024-05-20,Amex,28,67,4322.79
2024-05-20,Discover,11,32,1511.73
2024-05-20,DW_APPLE_PAY,141,279,18715.08
2024-05-20,FLOW_HOSTED_CHECKOUT,26,39,4734.1
2024-05-20,Klarna,244,568,35788.35
2024-05-20,MasterCard,152,338,21775.85
2024-05-20,PayPal,128,328,21894.62
2024-05-20,Visa,455,1029,64105.59
2024-05-21,(not set),5,9,660.24
2024-05-21,AFTERPAY_PBI,203,476,31105.15
2024-05-21,AMAZON_PAYMENTS,9,16,1135.09
2024-05-21,Amex,30,98,5035.46
2024-05-21,Discover,21,47,3176.51
2024-05-21,DW_APPLE_PAY,156,359,20820.9
2024-05-21,FLOW_HOSTED_CHECKOUT,18,33,4276.8
2024-05-21,GIFT_CERTIFICATE,1,1,143.49
2024-05-21,Klarna,181,426,26703.18
2024-05-21,MasterCard,154,392,24307.16
2024-05-21,PayPal,118,349,21472.27
2024-05-21,Visa,481,1027,66197.95
2024-05-22,(not set),1,2,244.84
2024-05-22,AFTERPAY_PBI,234,676,37812.17
2024-05-22,AMAZON_PAYMENTS,6,12,683.03
2024-05-22,Amex,31,129,6919.03
2024-05-22,Discover,18,50,2518
2024-05-22,DW_APPLE_PAY,193,448,26879.65
2024-05-22,FLOW_HOSTED_CHECKOUT,29,53,7765.01
2024-05-22,Klarna,265,778,43766.09
2024-05-22,MasterCard,210,596,32709.89
2024-05-22,PayPal,157,520,27677.63
2024-05-22,Visa,644,1866,100447.34
2024-05-23,(not set),1,1,149.88
2024-05-23,AFTERPAY_PBI,252,678,38642.83
2024-05-23,AMAZON_PAYMENTS,11,37,2062.17
2024-05-23,Amex,27,101,6526.71
2024-05-23,Discover,10,26,1521.33
2024-05-23,DW_APPLE_PAY,193,492,27671.53
2024-05-23,FLOW_HOSTED_CHECKOUT,28,70,12223.62
2024-05-23,Klarna,253,752,38647
2024-05-23,MasterCard,205,577,33344.28
2024-05-23,PayPal,150,468,25770.63
2024-05-23,Visa,614,1731,95223.66
2024-05-24,(not set),1,2,87.87
2024-05-24,AFTERPAY_PBI,345,1009,53118.77
2024-05-24,AMAZON_PAYMENTS,14,51,2668
2024-05-24,Amex,46,201,10091.05
2024-05-24,Discover,13,66,2702.49
2024-05-24,DW_APPLE_PAY,191,473,26657.09
2024-05-24,FLOW_HOSTED_CHECKOUT,25,55,9114.51
2024-05-24,Klarna,251,776,41078.18
2024-05-24,MasterCard,218,606,33436.09
2024-05-24,PayPal,155,477,24945.35
2024-05-24,Visa,718,1939,107979.24
2024-05-25,(not set),2,3,222.79
2024-05-25,AFTERPAY_PBI,305,871,45564.27
2024-05-25,AMAZON_PAYMENTS,20,108,4255.82
2024-05-25,Amex,31,114,7279.89
2024-05-25,Discover,10,29,1632.57
2024-05-25,DW_APPLE_PAY,209,509,28477.5
2024-05-25,FLOW_HOSTED_CHECKOUT,17,30,4727.53
2024-05-25,GIFT_CERTIFICATE,1,1,180.27
2024-05-25,Klarna,243,778,41255.15
2024-05-25,MasterCard,206,678,35091.9
2024-05-25,PayPal,178,536,28530.88
2024-05-25,Visa,653,1933,98763.9
2024-05-26,(not set),2,7,384.48
2024-05-26,AFTERPAY_PBI,326,1006,49722.35
2024-05-26,AMAZON_PAYMENTS,14,46,2413.93
2024-05-26,Amex,52,198,9710.07
2024-05-26,Discover,18,106,3882.63
2024-05-26,DW_APPLE_PAY,211,556,28736.47
2024-05-26,FLOW_HOSTED_CHECKOUT,27,52,6810.49
2024-05-26,Klarna,283,1023,48769.46
2024-05-26,MasterCard,238,765,38663.3
2024-05-26,PayPal,198,677,34027.69
2024-05-26,Visa,701,2376,114881.99
2024-05-27,(not set),4,4,404.23
2024-05-27,AFTERPAY_PBI,404,1337,69539.93
2024-05-27,AMAZON_PAYMENTS,27,89,4700.51
2024-05-27,Amex,87,302,17125.4
2024-05-27,Discover,38,172,6763.85
2024-05-27,DW_APPLE_PAY,295,813,45037.39
2024-05-27,FLOW_HOSTED_CHECKOUT,21,41,5138.63
2024-05-27,GIFT_CERTIFICATE,4,18,786.78
2024-05-27,Klarna,357,1228,61466.06
2024-05-27,MasterCard,343,1203,58977.37
2024-05-27,PayPal,237,893,44287.1
2024-05-27,Visa,958,3244,162746.88
2024-05-28,(not set),5,12,475.01
2024-05-28,AFTERPAY_PBI,267,880,41335.37
2024-05-28,AMAZON_PAYMENTS,23,95,4207.71
2024-05-28,Amex,40,131,8426.27
2024-05-28,Discover,19,58,2640.29
2024-05-28,DW_APPLE_PAY,153,387,21030.18
2024-05-28,FLOW_HOSTED_CHECKOUT,18,41,4102.9
2024-05-28,GIFT_CERTIFICATE,1,2,99.2
2024-05-28,Klarna,222,699,33645.72
2024-05-28,MasterCard,208,630,34674.18
2024-05-28,PayPal,136,481,23686.4
2024-05-28,Visa,548,1651,84044.61
2024-05-29,(not set),7,10,863.49
2024-05-29,AFTERPAY_PBI,276,891,44030.15
2024-05-29,AMAZON_PAYMENTS,21,77,3418.94
2024-05-29,Amex,47,242,10111.68
2024-05-29,Discover,16,62,2975.04
2024-05-29,DW_APPLE_PAY,208,538,28841.57
2024-05-29,FLOW_HOSTED_CHECKOUT,23,46,6938.49
2024-05-29,GIFT_CERTIFICATE,3,7,353.6
2024-05-29,Klarna,256,750,38189.92
2024-05-29,MasterCard,210,668,33008.59
2024-05-29,PayPal,131,457,22166.39
2024-05-29,Visa,669,2081,103659.15
2024-05-30,(not set),3,6,516.48
2024-05-30,AFTERPAY_PBI,187,418,26300.02
2024-05-30,AMAZON_PAYMENTS,10,20,1542.87
2024-05-30,Amex,21,61,3739.13
2024-05-30,Discover,18,51,3135.21
2024-05-30,DW_APPLE_PAY,124,234,15609.6
2024-05-30,FLOW_HOSTED_CHECKOUT,24,39,5218.3
2024-05-30,Klarna,172,456,29377.84
2024-05-30,MasterCard,133,291,19527.98
2024-05-30,PayPal,89,209,13943.89
2024-05-30,Visa,465,1097,66123.37
2024-05-31,(not set),7,13,1236.68
2024-05-31,AFTERPAY_PBI,237,571,34057.92
2024-05-31,AMAZON_PAYMENTS,14,31,2042.34
2024-05-31,Amex,21,61,3687.8
2024-05-31,Discover,8,15,1091.18
2024-05-31,DW_APPLE_PAY,131,285,17904.63
2024-05-31,FLOW_HOSTED_CHECKOUT,28,48,7810.12
2024-05-31,Klarna,180,476,29836.28
2024-05-31,MasterCard,158,378,22145.2
2024-05-31,PayPal,104,230,15428.27
2024-05-31,Visa,442,1069,63352.88
2024-06-01,AFTERPAY_PBI,237,618,39456.8
2024-06-01,AMAZON_PAYMENTS,9,17,1173.98
2024-06-01,Amex,21,74,4503.84
2024-06-01,Discover,11,25,1667.91
2024-06-01,DW_APPLE_PAY,141,283,18658.06
2024-06-01,FLOW_HOSTED_CHECKOUT,31,52,6742.66
2024-06-01,GIFT_CERTIFICATE,1,1,171.32
2024-06-01,Klarna,151,422,25412.74
2024-06-01,MasterCard,135,320,18719.2
2024-06-01,PayPal,104,246,16973.46
2024-06-01,Visa,412,982,59030.85
2024-06-02,(not set),5,7,535.87
2024-06-02,AFTERPAY_PBI,201,523,31070.77
2024-06-02,AMAZON_PAYMENTS,15,40,2245.52
2024-06-02,Amex,23,76,4663.22
2024-06-02,Discover,19,77,3921.2
2024-06-02,DW_APPLE_PAY,145,297,19424.21
2024-06-02,FLOW_HOSTED_CHECKOUT,24,39,5839.28
2024-06-02,GIFT_CERTIFICATE,1,2,91.3
2024-06-02,Klarna,183,462,27821.58
2024-06-02,MasterCard,156,379,23633.95
2024-06-02,PayPal,138,340,21518.13
2024-06-02,Visa,390,996,56852.8
2024-06-03,(not set),3,4,401.96
2024-06-03,AFTERPAY_PBI,172,402,25102.02
2024-06-03,AMAZON_PAYMENTS,6,17,899.32
2024-06-03,Amex,23,59,3708.78
2024-06-03,Discover,10,30,1799.87
2024-06-03,DW_APPLE_PAY,113,220,15759.08
2024-06-03,FLOW_HOSTED_CHECKOUT,24,48,5970.22
2024-06-03,GIFT_CERTIFICATE,1,1,42.82
2024-06-03,Klarna,148,363,21234.83
2024-06-03,MasterCard,159,406,23053.98
2024-06-03,PayPal,100,233,15247.92
2024-06-03,Visa,422,973,60488.94
2024-06-04,(not set),1,1,54.51
2024-06-04,AFTERPAY_PBI,194,492,28619.59
2024-06-04,AMAZON_PAYMENTS,13,35,1777.83
2024-06-04,Amex,29,76,4892.88
2024-06-04,Discover,13,65,3455.01
2024-06-04,DW_APPLE_PAY,118,242,15565.72
2024-06-04,FLOW_HOSTED_CHECKOUT,26,33,5115.8
2024-06-04,GIFT_CERTIFICATE,2,8,361.91
2024-06-04,Klarna,181,531,29512.58
2024-06-04,MasterCard,149,417,25331.38
2024-06-04,PayPal,90,232,15107.2
2024-06-04,Visa,426,983,60045.4
2024-06-05,(not set),2,2,110.37
2024-06-05,AFTERPAY_PBI,224,527,33416.7
2024-06-05,AMAZON_PAYMENTS,12,25,1755.68
2024-06-05,Amex,27,77,5453.07
2024-06-05,Discover,6,15,758.15
2024-06-05,DW_APPLE_PAY,107,231,14849.62
2024-06-05,FLOW_HOSTED_CHECKOUT,25,37,6098.09
2024-06-05,Klarna,178,475,26960.47
2024-06-05,MasterCard,174,463,28944.59
2024-06-05,PayPal,100,279,16047.67
2024-06-05,Visa,437,992,60116.5
2024-06-06,AFTERPAY_PBI,247,570,34480.26
2024-06-06,AMAZON_PAYMENTS,7,24,1531.01
2024-06-06,Amex,22,64,5160.97
2024-06-06,Discover,12,39,2545.2
2024-06-06,DW_APPLE_PAY,154,316,19000.52
2024-06-06,FLOW_HOSTED_CHECKOUT,28,39,5796.48
2024-06-06,GIFT_CERTIFICATE,1,1,53.03
2024-06-06,Klarna,196,536,30579.59
2024-06-06,MasterCard,169,410,22674.48
2024-06-06,PayPal,113,359,18113.52
2024-06-06,Visa,478,1074,63707.41
2024-06-07,AFTERPAY_PBI,248,595,35754.04
2024-06-07,AMAZON_PAYMENTS,13,24,2061.14
2024-06-07,Amex,22,64,4413.78
2024-06-07,Discover,10,21,1807.41
2024-06-07,DW_APPLE_PAY,161,308,20248.55
2024-06-07,FLOW_HOSTED_CHECKOUT,21,33,5544.32
2024-06-07,Klarna,218,579,33716.24
2024-06-07,MasterCard,168,446,25765.96
2024-06-07,PayPal,116,276,18094.15
2024-06-07,Visa,490,1190,71511.41
2024-06-08,(not set),2,2,191.06
2024-06-08,AFTERPAY_PBI,258,680,39615.37
2024-06-08,AMAZON_PAYMENTS,12,23,1470.14
2024-06-08,Amex,24,87,3773.58
2024-06-08,Discover,13,27,1772.75
2024-06-08,DW_APPLE_PAY,139,292,20059.58
2024-06-08,FLOW_HOSTED_CHECKOUT,26,29,4680.06
2024-06-08,Klarna,224,606,33077.63
2024-06-08,MasterCard,177,435,26414.09
2024-06-08,PayPal,103,340,17980.83
2024-06-08,Visa,462,1156,66250.51
2024-06-09,(not set),1,4,173.86
2024-06-09,AFTERPAY_PBI,235,588,34952.4
2024-06-09,AMAZON_PAYMENTS,16,29,2225.87
2024-06-09,Amex,39,93,6684.17
2024-06-09,Discover,17,39,2475.07
2024-06-09,DW_APPLE_PAY,165,387,22920.6
2024-06-09,FLOW_HOSTED_CHECKOUT,36,60,7397.05
2024-06-09,GIFT_CERTIFICATE,3,5,403.25
2024-06-09,Klarna,195,551,30392.68
2024-06-09,MasterCard,146,357,21870.29
2024-06-09,PayPal,110,277,17019.85
2024-06-09,Visa,429,1018,59462.47
2024-06-10,(not set),2,2,93.48
2024-06-10,AFTERPAY_PBI,215,493,29327.94
2024-06-10,AMAZON_PAYMENTS,8,18,901.3
2024-06-10,Amex,24,69,4393.27
2024-06-10,Discover,12,37,1553.46
2024-06-10,DW_APPLE_PAY,138,296,18107.64
2024-06-10,FLOW_HOSTED_CHECKOUT,22,48,5706.4
2024-06-10,GIFT_CERTIFICATE,1,1,45.71
2024-06-10,Klarna,206,502,29703
2024-06-10,MasterCard,154,360,23615.71
2024-06-10,PayPal,97,235,14282.92
2024-06-10,Visa,418,1015,58256.64
2024-06-11,(not set),1,1,32.8
2024-06-11,AFTERPAY_PBI,320,1157,48204.48
2024-06-11,AMAZON_PAYMENTS,19,54,2547.53
2024-06-11,Amex,36,170,7588.24
2024-06-11,Discover,23,107,4620.6
2024-06-11,DW_APPLE_PAY,229,712,31586.23
2024-06-11,FLOW_HOSTED_CHECKOUT,36,57,7907.7
2024-06-11,Klarna,311,1163,46735.9
2024-06-11,MasterCard,276,1072,43428.25
2024-06-11,PayPal,202,880,34824.95
2024-06-11,Visa,794,3160,118416.86
2024-06-12,(not set),1,2,291.12
2024-06-12,AFTERPAY_PBI,290,960,45558.02
2024-06-12,AMAZON_PAYMENTS,34,127,5220.08
2024-06-12,Amex,35,154,6601.6
2024-06-12,Discover,23,112,4495.08
2024-06-12,DW_APPLE_PAY,228,628,27354.26
2024-06-12,FLOW_HOSTED_CHECKOUT,26,41,6310.29
2024-06-12,GIFT_CERTIFICATE,4,12,584.12
2024-06-12,Klarna,271,956,43030.57
2024-06-12,MasterCard,256,988,39903.37
2024-06-12,PayPal,170,714,29337.96
2024-06-12,Visa,804,2832,114011
2024-06-13,(not set),4,6,319.83
2024-06-13,AFTERPAY_PBI,332,1056,50323.93
2024-06-13,AMAZON_PAYMENTS,15,61,2346.05
2024-06-13,Amex,43,165,7038.98
2024-06-13,Discover,29,104,3996.57
2024-06-13,DW_APPLE_PAY,242,563,26300.48
2024-06-13,FLOW_HOSTED_CHECKOUT,28,54,8077.04
2024-06-13,GIFT_CERTIFICATE,1,4,101.28
2024-06-13,Klarna,307,1003,43958.18
2024-06-13,MasterCard,264,995,41601.02
2024-06-13,PayPal,201,726,30021.43
2024-06-13,Visa,857,3093,123598.64
2024-06-14,(not set),2,5,336.56
2024-06-14,AFTERPAY_PBI,336,1049,48962.72
2024-06-14,AMAZON_PAYMENTS,26,94,3644.24
2024-06-14,Amex,26,94,5249.51
2024-06-14,Discover,14,39,1761.73
2024-06-14,DW_APPLE_PAY,212,464,23493.58
2024-06-14,FLOW_HOSTED_CHECKOUT,23,42,5889.94
2024-06-14,GIFT_CERTIFICATE,1,1,76.45
2024-06-14,Klarna,284,955,43502.76
2024-06-14,MasterCard,255,850,33738.82
2024-06-14,PayPal,168,602,23516.74
2024-06-14,Visa,723,2187,91633.12
2024-06-15,(not set),4,10,739.48
2024-06-15,AFTERPAY_PBI,196,478,28444.39
2024-06-15,AMAZON_PAYMENTS,9,19,939.53
2024-06-15,Amex,24,60,4316.87
2024-06-15,Discover,11,35,1708.48
2024-06-15,DW_APPLE_PAY,140,345,19002.97
2024-06-15,FLOW_HOSTED_CHECKOUT,25,47,7394.02
2024-06-15,Klarna,166,406,23850.62
2024-06-15,MasterCard,146,380,21941.37
2024-06-15,PayPal,126,301,16547.66
2024-06-15,Visa,390,869,52195.55
2024-06-16,(not set),2,7,350.43
2024-06-16,AFTERPAY_PBI,306,750,44776.72
2024-06-16,AMAZON_PAYMENTS,19,43,3229.54
2024-06-16,Amex,33,82,5143.96
2024-06-16,Discover,15,26,1872.32
2024-06-16,DW_APPLE_PAY,230,477,30364.94
2024-06-16,FLOW_HOSTED_CHECKOUT,29,39,6868.1
2024-06-16,GIFT_CERTIFICATE,1,2,96.19
2024-06-16,Klarna,253,691,39047.31
2024-06-16,MasterCard,226,535,34581.58
2024-06-16,PayPal,181,469,28207.54
2024-06-16,Visa,627,1492,92543.9
2024-06-17,(not set),5,6,342.44
2024-06-17,AFTERPAY_PBI,190,521,31136.65
2024-06-17,AMAZON_PAYMENTS,10,25,1241.13
2024-06-17,Amex,24,62,5270.27
2024-06-17,Discover,11,34,1977.43
2024-06-17,DW_APPLE_PAY,119,253,16916.64
2024-06-17,FLOW_HOSTED_CHECKOUT,21,38,6512.85
2024-06-17,Klarna,146,421,23766.8
2024-06-17,MasterCard,150,384,22505.46
2024-06-17,PayPal,81,216,13853.83
2024-06-17,Visa,371,795,50320.73
2024-06-18,(not set),4,6,486.87
2024-06-18,AFTERPAY_PBI,264,589,38707.14
2024-06-18,AMAZON_PAYMENTS,5,11,692.04
2024-06-18,Amex,20,52,3880.75
2024-06-18,Discover,13,37,2242.63
2024-06-18,DW_APPLE_PAY,248,448,31908.3
2024-06-18,FLOW_HOSTED_CHECKOUT,39,67,8838.48
2024-06-18,GIFT_CERTIFICATE,1,1,37.57
2024-06-18,Klarna,201,450,32070.02
2024-06-18,MasterCard,184,427,28165.27
2024-06-18,PayPal,113,227,15670.42
2024-06-18,Visa,496,1027,70472.25
2024-06-19,(not set),3,3,111.22
2024-06-19,AFTERPAY_PBI,195,470,29202.73
2024-06-19,AMAZON_PAYMENTS,11,27,2009.89
2024-06-19,Amex,25,84,4823.39
2024-06-19,Discover,11,34,2515.92
2024-06-19,DW_APPLE_PAY,137,260,18179.07
2024-06-19,FLOW_HOSTED_CHECKOUT,38,64,10431.1
2024-06-19,Klarna,169,436,25509.57
2024-06-19,MasterCard,148,356,22138.9
2024-06-19,PayPal,95,224,14942.24
2024-06-19,Visa,467,1076,66303.5
2024-06-20,AFTERPAY_PBI,264,691,42051.93
2024-06-20,AMAZON_PAYMENTS,10,29,2041.87
2024-06-20,Amex,23,80,4126.35
2024-06-20,Discover,19,40,2662.55
2024-06-20,DW_APPLE_PAY,179,336,21507.35
2024-06-20,FLOW_HOSTED_CHECKOUT,32,60,8795.25
2024-06-20,GIFT_CERTIFICATE,1,2,164.87
2024-06-20,Klarna,190,544,31545.61
2024-06-20,MasterCard,179,428,26171.65
2024-06-20,PayPal,119,308,17812.19
2024-06-20,Visa,477,1062,66858.88
2024-06-21,(not set),2,3,328.74
2024-06-21,AFTERPAY_PBI,335,823,50509.16
2024-06-21,AMAZON_PAYMENTS,20,46,3081.76
2024-06-21,Amex,21,77,4577.71
2024-06-21,Discover,16,45,3060.4
2024-06-21,DW_APPLE_PAY,179,335,22024.24
2024-06-21,FLOW_HOSTED_CHECKOUT,21,35,5455.69
2024-06-21,GIFT_CERTIFICATE,1,1,73.82
2024-06-21,Klarna,237,629,37226.94
2024-06-21,MasterCard,181,431,26529.47
2024-06-21,PayPal,133,346,22289.58
2024-06-21,Visa,562,1287,77284.95
2024-06-22,(not set),1,1,65.69
2024-06-22,AFTERPAY_PBI,276,674,39268.96
2024-06-22,AMAZON_PAYMENTS,12,33,2219.22
2024-06-22,Amex,27,94,5267.27
2024-06-22,Discover,21,43,2864.97
2024-06-22,DW_APPLE_PAY,161,321,19548.65
2024-06-22,FLOW_HOSTED_CHECKOUT,21,50,6872.4
2024-06-22,Klarna,227,574,36368.49
2024-06-22,MasterCard,161,446,24953.44
2024-06-22,PayPal,136,372,22253.73
2024-06-22,Visa,498,1109,65079.06
2024-06-23,(not set),5,12,976.88
2024-06-23,AFTERPAY_PBI,242,616,35831.24
2024-06-23,AMAZON_PAYMENTS,22,60,3344.54
2024-06-23,Amex,29,72,5292.2
2024-06-23,Discover,12,28,1585.05
2024-06-23,DW_APPLE_PAY,183,364,22837.17
2024-06-23,FLOW_HOSTED_CHECKOUT,25,54,7518.47
2024-06-23,GIFT_CERTIFICATE,1,1,52.29
2024-06-23,Klarna,205,579,33050.64
2024-06-23,MasterCard,171,462,26367.23
2024-06-23,PayPal,140,377,23536.5
2024-06-23,Visa,478,1172,72255.47
2024-06-24,(not set),1,1,149.77
2024-06-24,AFTERPAY_PBI,235,556,34444.79
2024-06-24,AMAZON_PAYMENTS,11,22,1295.89
2024-06-24,Amex,21,48,3984.38
2024-06-24,Discover,13,37,2331.58
2024-06-24,DW_APPLE_PAY,159,330,20459.58
2024-06-24,FLOW_HOSTED_CHECKOUT,31,60,7789.1
2024-06-24,GIFT_CERTIFICATE,1,1,153.59
2024-06-24,Klarna,181,447,26834.53
2024-06-24,MasterCard,183,507,28831.13
2024-06-24,PayPal,112,280,17823.85
2024-06-24,Visa,465,1194,69497.91
2024-06-25,(not set),1,3,165.13
2024-06-25,AFTERPAY_PBI,273,677,39717.11
2024-06-25,AMAZON_PAYMENTS,19,40,2604.18
2024-06-25,Amex,26,85,5602.17
2024-06-25,Discover,12,30,1791.39
2024-06-25,DW_APPLE_PAY,162,343,21106.57
2024-06-25,FLOW_HOSTED_CHECKOUT,29,55,8390.96
2024-06-25,GIFT_CERTIFICATE,1,1,39.97
2024-06-25,Klarna,226,651,38273.41
2024-06-25,MasterCard,175,456,27248.91
2024-06-25,PayPal,122,342,20421.81
2024-06-25,Visa,555,1328,79769.31
2024-06-26,(not set),1,1,53.78
2024-06-26,AFTERPAY_PBI,222,588,34800.59
2024-06-26,AMAZON_PAYMENTS,15,40,2302.73
2024-06-26,Amex,28,97,5256.7
2024-06-26,Discover,11,36,2199.69
2024-06-26,DW_APPLE_PAY,147,314,17700.96
2024-06-26,FLOW_HOSTED_CHECKOUT,23,56,6935.74
2024-06-26,Klarna,171,450,26241.72
2024-06-26,MasterCard,152,370,21667.31
2024-06-26,PayPal,109,264,15478.69
2024-06-26,Visa,469,1120,66123.79
2024-06-27,AFTERPAY_PBI,272,685,42411.88
2024-06-27,AMAZON_PAYMENTS,10,31,1587.98
2024-06-27,Amex,25,69,4636.18
2024-06-27,Discover,14,34,2269.62
2024-06-27,DW_APPLE_PAY,157,300,19102.56
2024-06-27,FLOW_HOSTED_CHECKOUT,29,54,8240.58
2024-06-27,GIFT_CERTIFICATE,1,2,124.92
2024-06-27,Klarna,187,442,26889.88
2024-06-27,MasterCard,164,388,23297.01
2024-06-27,PayPal,122,353,20198.03
2024-06-27,Visa,579,1366,82507.9
2024-06-28,AFTERPAY_PBI,265,647,41210.45
2024-06-28,AMAZON_PAYMENTS,11,25,1753.27
2024-06-28,Amex,24,112,6995.61
2024-06-28,Discover,9,26,1540.02
2024-06-28,DW_APPLE_PAY,179,323,21387.07
2024-06-28,FLOW_HOSTED_CHECKOUT,27,43,7207.28
2024-06-28,GIFT_CERTIFICATE,1,1,30.94
2024-06-28,Klarna,164,406,23104.37
2024-06-28,MasterCard,161,397,22312.36
2024-06-28,PayPal,96,252,15360.86
2024-06-28,Visa,501,1177,69196.76
2024-06-29,(not set),2,2,85.75
2024-06-29,AFTERPAY_PBI,223,559,35536.86
2024-06-29,AMAZON_PAYMENTS,9,31,2080.3
2024-06-29,Amex,13,37,2732.13
2024-06-29,Discover,8,24,1233.71
2024-06-29,DW_APPLE_PAY,133,275,19171.7
2024-06-29,FLOW_HOSTED_CHECKOUT,27,45,6609.14
2024-06-29,GIFT_CERTIFICATE,1,2,84.33
2024-06-29,Klarna,166,421,25143.68
2024-06-29,MasterCard,148,356,21986.02
2024-06-29,PayPal,91,244,14664.94
2024-06-29,Visa,431,995,61478.93
2024-06-30,(not set),2,3,203.63
2024-06-30,AFTERPAY_PBI,276,873,46214.12
2024-06-30,AMAZON_PAYMENTS,24,63,3699.16
2024-06-30,Amex,44,181,10127.5
2024-06-30,Discover,22,65,4047.61
2024-06-30,DW_APPLE_PAY,190,497,27558.68
2024-06-30,FLOW_HOSTED_CHECKOUT,24,31,5152.63
2024-06-30,GIFT_CERTIFICATE,2,2,119.09
2024-06-30,Klarna,226,740,39239.16
2024-06-30,MasterCard,213,636,32136.11
2024-06-30,PayPal,181,550,28795.53
2024-06-30,Visa,579,1807,91856.21
2024-07-01,AFTERPAY_PBI,300,864,49727.46
2024-07-01,AMAZON_PAYMENTS,15,47,2001.53
2024-07-01,Amex,30,97,5723.98
2024-07-01,Discover,9,29,1234.45
2024-07-01,DW_APPLE_PAY,170,414,24030.11
2024-07-01,FLOW_HOSTED_CHECKOUT,21,46,7115.56
2024-07-01,GIFT_CERTIFICATE,2,9,446.2
2024-07-01,Klarna,209,613,33333.28
2024-07-01,MasterCard,233,706,38948.66
2024-07-01,PayPal,165,577,29525.61
2024-07-01,Visa,609,1831,94984.13
2024-07-02,(not set),2,3,300.33
2024-07-02,AFTERPAY_PBI,303,954,50414.19
2024-07-02,AMAZON_PAYMENTS,16,60,2924.15
2024-07-02,Amex,27,91,4753.51
2024-07-02,Discover,21,71,4134.41
2024-07-02,DW_APPLE_PAY,196,498,27778.68
2024-07-02,FLOW_HOSTED_CHECKOUT,19,23,4201.83
2024-07-02,Klarna,227,750,39026.18
2024-07-02,MasterCard,245,726,38619.88
2024-07-02,PayPal,145,457,25720.81
2024-07-02,Visa,654,2076,105459.78
2024-07-03,AFTERPAY_PBI,303,876,48689.2
2024-07-03,AMAZON_PAYMENTS,13,32,2413.12
2024-07-03,Amex,38,128,7136.47
2024-07-03,Discover,20,68,3908.45
2024-07-03,DW_APPLE_PAY,168,389,22308.19
2024-07-03,FLOW_HOSTED_CHECKOUT,19,29,4920.62
2024-07-03,GIFT_CERTIFICATE,1,1,41.95
2024-07-03,Klarna,228,737,39301.12
2024-07-03,MasterCard,222,657,35395.62
2024-07-03,PayPal,178,649,34749.17
2024-07-03,Visa,653,1885,101341.18
2024-07-04,(not set),1,1,150.87
2024-07-04,AFTERPAY_PBI,338,1117,58265.95
2024-07-04,AMAZON_PAYMENTS,21,69,3069.27
2024-07-04,Amex,40,156,9151.15
2024-07-04,Discover,22,58,3131.31
2024-07-04,DW_APPLE_PAY,187,473,27896.66
2024-07-04,FLOW_HOSTED_CHECKOUT,19,39,6041.14
2024-07-04,GIFT_CERTIFICATE,2,4,241.77
2024-07-04,Klarna,244,791,43138.83
2024-07-04,MasterCard,222,754,38657.28
2024-07-04,PayPal,163,579,28982.89
