date,channel,user_type,quantity
2024-09-09,SMS,new,260
2024-09-09,Unassigned,(not set),24
2024-09-09,Unassigned,established,26
2024-09-09,Unassigned,new,20
2024-09-10,Affiliates,(not set),10
2024-09-10,Affiliates,established,76
2024-09-10,Affiliates,new,262
2024-09-10,Direct,(not set),11
2024-09-10,Direct,established,287
2024-09-10,Direct,new,642
2024-09-10,Email,(not set),7
2024-09-10,Email,established,126
2024-09-10,Email,new,209
2024-09-10,Mobile Push Notifications,established,12
2024-09-10,Organic Search,established,30
2024-09-10,Organic Search,new,111
2024-09-10,Organic Shopping,established,2
2024-09-10,Organic Social,established,11
2024-09-10,Organic Social,new,14
2024-09-10,Paid Search,(not set),17
2024-09-10,Paid Search,established,172
2024-09-10,Paid Search,new,784
2024-09-10,Paid Social,(not set),2
2024-09-10,Paid Social,established,69
2024-09-10,Paid Social,new,135
2024-09-10,Referral,established,2
2024-09-10,Referral,new,4
2024-09-10,SMS,(not set),11
2024-09-10,SMS,established,79
2024-09-10,SMS,new,140
2024-09-10,Unassigned,(not set),17
2024-09-10,Unassigned,established,16
2024-09-10,Unassigned,new,18
2024-09-11,Affiliates,established,116
2024-09-11,Affiliates,new,333
2024-09-11,Direct,(not set),14
2024-09-11,Direct,established,329
2024-09-11,Direct,new,725
2024-09-11,Email,(not set),4
2024-09-11,Email,established,196
2024-09-11,Email,new,201
2024-09-11,Mobile Push Notifications,established,19
2024-09-11,Mobile Push Notifications,new,9
2024-09-11,Organic Search,(not set),1
2024-09-11,Organic Search,established,53
2024-09-11,Organic Search,new,114
2024-09-11,Organic Shopping,established,1
2024-09-11,Organic Shopping,new,11
2024-09-11,Organic Social,established,7
2024-09-11,Organic Social,new,1
2024-09-11,Paid Other,established,2
2024-09-11,Paid Search,(not set),16
2024-09-11,Paid Search,established,202
2024-09-11,Paid Search,new,795
2024-09-11,Paid Social,(not set),2
2024-09-11,Paid Social,established,85
2024-09-11,Paid Social,new,182
2024-09-11,Referral,established,15
2024-09-11,SMS,(not set),17
2024-09-11,SMS,established,77
2024-09-11,SMS,new,196
2024-09-11,Unassigned,(not set),26
2024-09-11,Unassigned,established,20
2024-09-11,Unassigned,new,18
2024-09-12,Affiliates,(not set),7
2024-09-12,Affiliates,established,91
2024-09-12,Affiliates,new,296
2024-09-12,Direct,(not set),33
2024-09-12,Direct,established,365
2024-09-12,Direct,new,676
2024-09-12,Display,established,1
2024-09-12,Email,(not set),4
2024-09-12,Email,established,211
2024-09-12,Email,new,296
2024-09-12,Mobile Push Notifications,established,26
2024-09-12,Organic Search,(not set),1
2024-09-12,Organic Search,established,36
2024-09-12,Organic Search,new,167
2024-09-12,Organic Shopping,new,4
2024-09-12,Organic Social,established,9
2024-09-12,Organic Social,new,15
2024-09-12,Paid Search,(not set),24
2024-09-12,Paid Search,established,254
2024-09-12,Paid Search,new,806
2024-09-12,Paid Social,(not set),11
2024-09-12,Paid Social,established,83
2024-09-12,Paid Social,new,147
2024-09-12,Referral,established,2
2024-09-12,Referral,new,7
2024-09-12,SMS,(not set),11
2024-09-12,SMS,established,103
2024-09-12,SMS,new,153
2024-09-12,Unassigned,(not set),25
2024-09-12,Unassigned,established,14
2024-09-12,Unassigned,new,24
2024-09-13,Affiliates,(not set),5
2024-09-13,Affiliates,established,100
2024-09-13,Affiliates,new,329
2024-09-13,Direct,(not set),14
2024-09-13,Direct,established,306
2024-09-13,Direct,new,746
2024-09-13,Email,(not set),16
2024-09-13,Email,established,207
2024-09-13,Email,new,343
2024-09-13,Mobile Push Notifications,established,28
2024-09-13,Organic Search,(not set),2
2024-09-13,Organic Search,established,26
2024-09-13,Organic Search,new,156
2024-09-13,Organic Shopping,established,4
2024-09-13,Organic Shopping,new,11
2024-09-13,Organic Social,established,6
2024-09-13,Organic Social,new,18
2024-09-13,Paid Search,(not set),28
2024-09-13,Paid Search,established,232
2024-09-13,Paid Search,new,964
2024-09-13,Paid Social,(not set),3
2024-09-13,Paid Social,established,111
2024-09-13,Paid Social,new,174
2024-09-13,Referral,(not set),2
2024-09-13,Referral,established,6
2024-09-13,Referral,new,2
2024-09-13,SMS,(not set),17
2024-09-13,SMS,established,126
2024-09-13,SMS,new,191
2024-09-13,Unassigned,(not set),12
2024-09-13,Unassigned,established,34
2024-09-13,Unassigned,new,32
2024-09-14,Affiliates,(not set),4
2024-09-14,Affiliates,established,67
2024-09-14,Affiliates,new,243
2024-09-14,Direct,(not set),10
2024-09-14,Direct,established,210
2024-09-14,Direct,new,573
2024-09-14,Email,(not set),10
2024-09-14,Email,established,164
2024-09-14,Email,new,297
2024-09-14,Mobile Push Notifications,established,24
2024-09-14,Mobile Push Notifications,new,1
2024-09-14,Organic Search,(not set),4
2024-09-14,Organic Search,established,54
2024-09-14,Organic Search,new,152
2024-09-14,Organic Shopping,new,23
2024-09-14,Organic Social,established,3
2024-09-14,Organic Social,new,37
2024-09-14,Paid Search,(not set),11
2024-09-14,Paid Search,established,233
2024-09-14,Paid Search,new,891
2024-09-14,Paid Social,established,112
2024-09-14,Paid Social,new,200
2024-09-14,SMS,(not set),3
2024-09-14,SMS,established,97
2024-09-14,SMS,new,183
2024-09-14,Unassigned,(not set),6
2024-09-14,Unassigned,established,26
2024-09-14,Unassigned,new,37
2024-09-15,Affiliates,(not set),8
2024-09-15,Affiliates,established,58
2024-09-15,Affiliates,new,335
2024-09-15,Direct,(not set),24
2024-09-15,Direct,established,307
2024-09-15,Direct,new,637
2024-09-15,Display,established,4
2024-09-15,Email,(not set),16
2024-09-15,Email,established,189
2024-09-15,Email,new,338
2024-09-15,Mobile Push Notifications,established,27
2024-09-15,Organic Search,(not set),9
2024-09-15,Organic Search,established,32
2024-09-15,Organic Search,new,143
2024-09-15,Organic Shopping,(not set),1
2024-09-15,Organic Shopping,established,1
2024-09-15,Organic Shopping,new,9
2024-09-15,Organic Social,established,5
2024-09-15,Organic Social,new,12
2024-09-15,Paid Search,(not set),10
2024-09-15,Paid Search,established,232
2024-09-15,Paid Search,new,816
2024-09-15,Paid Social,(not set),11
2024-09-15,Paid Social,established,77
2024-09-15,Paid Social,new,182
2024-09-15,Referral,established,6
2024-09-15,Referral,new,1
2024-09-15,SMS,(not set),13
2024-09-15,SMS,established,106
2024-09-15,SMS,new,244
2024-09-15,Unassigned,(not set),13
2024-09-15,Unassigned,established,11
2024-09-15,Unassigned,new,23
2024-09-16,Affiliates,(not set),7
2024-09-16,Affiliates,established,62
2024-09-16,Affiliates,new,253
2024-09-16,Direct,(not set),12
2024-09-16,Direct,established,316
2024-09-16,Direct,new,665
2024-09-16,Email,(not set),19
2024-09-16,Email,established,181
2024-09-16,Email,new,288
2024-09-16,Mobile Push Notifications,established,27
2024-09-16,Organic Search,(not set),2
2024-09-16,Organic Search,established,34
2024-09-16,Organic Search,new,151
2024-09-16,Organic Shopping,established,1
2024-09-16,Organic Shopping,new,10
2024-09-16,Organic Social,established,5
2024-09-16,Organic Social,new,13
2024-09-16,Paid Search,(not set),22
2024-09-16,Paid Search,established,191
2024-09-16,Paid Search,new,809
2024-09-16,Paid Social,(not set),5
2024-09-16,Paid Social,established,116
2024-09-16,Paid Social,new,136
2024-09-16,Referral,new,5
2024-09-16,SMS,(not set),18
2024-09-16,SMS,established,113
2024-09-16,SMS,new,197
2024-09-16,Unassigned,(not set),19
2024-09-16,Unassigned,established,32
2024-09-16,Unassigned,new,25
2024-09-17,Affiliates,established,223
2024-09-17,Affiliates,new,392
2024-09-17,Direct,(not set),17
2024-09-17,Direct,established,454
2024-09-17,Direct,new,871
2024-09-17,Email,(not set),50
2024-09-17,Email,established,463
2024-09-17,Email,new,540
2024-09-17,Mobile Push Notifications,established,124
2024-09-17,Mobile Push Notifications,new,16
2024-09-17,Organic Search,(not set),4
2024-09-17,Organic Search,established,47
2024-09-17,Organic Search,new,196
2024-09-17,Organic Shopping,established,6
2024-09-17,Organic Shopping,new,15
2024-09-17,Organic Social,established,6
2024-09-17,Organic Social,new,36
2024-09-17,Paid Other,established,5
2024-09-17,Paid Search,(not set),27
2024-09-17,Paid Search,established,267
2024-09-17,Paid Search,new,1027
2024-09-17,Paid Social,(not set),12
2024-09-17,Paid Social,established,172
2024-09-17,Paid Social,new,239
2024-09-17,Referral,established,2
2024-09-17,Referral,new,3
2024-09-17,SMS,(not set),41
2024-09-17,SMS,established,228
2024-09-17,SMS,new,310
2024-09-17,Unassigned,(not set),11
2024-09-17,Unassigned,established,31
2024-09-17,Unassigned,new,35
2024-09-18,Affiliates,(not set),16
2024-09-18,Affiliates,established,577
2024-09-18,Affiliates,new,1053
2024-09-18,Direct,(not set),56
2024-09-18,Direct,established,1176
2024-09-18,Direct,new,2186
2024-09-18,Display,established,2
2024-09-18,Email,(not set),75
2024-09-18,Email,established,1650
2024-09-18,Email,new,2146
2024-09-18,Mobile Push Notifications,established,522
2024-09-18,Mobile Push Notifications,new,15
2024-09-18,Organic Search,(not set),17
2024-09-18,Organic Search,established,111
2024-09-18,Organic Search,new,331
2024-09-18,Organic Shopping,established,1
2024-09-18,Organic Shopping,new,19
2024-09-18,Organic Social,established,79
2024-09-18,Organic Social,new,37
2024-09-18,Paid Search,(not set),55
2024-09-18,Paid Search,established,649
2024-09-18,Paid Search,new,1814
2024-09-18,Paid Social,(not set),22
2024-09-18,Paid Social,established,354
2024-09-18,Paid Social,new,526
2024-09-18,Referral,established,3
2024-09-18,Referral,new,5
2024-09-18,SMS,(not set),81
2024-09-18,SMS,established,867
2024-09-18,SMS,new,1143
2024-09-18,Unassigned,(not set),99
2024-09-18,Unassigned,established,140
2024-09-18,Unassigned,new,82
2024-09-19,Affiliates,(not set),41
2024-09-19,Affiliates,established,542
2024-09-19,Affiliates,new,1128
2024-09-19,Direct,(not set),42
2024-09-19,Direct,established,1109
2024-09-19,Direct,new,2416
2024-09-19,Display,established,3
2024-09-19,Email,(not set),71
2024-09-19,Email,established,1274
2024-09-19,Email,new,1777
2024-09-19,Mobile Push Notifications,established,399
2024-09-19,Mobile Push Notifications,new,26
2024-09-19,Organic Search,(not set),15
2024-09-19,Organic Search,established,249
2024-09-19,Organic Search,new,472
2024-09-19,Organic Shopping,new,13
2024-09-19,Organic Social,established,66
2024-09-19,Organic Social,new,71
2024-09-19,Paid Other,established,4
2024-09-19,Paid Search,(not set),84
2024-09-19,Paid Search,established,790
2024-09-19,Paid Search,new,2453
2024-09-19,Paid Social,(not set),23
2024-09-19,Paid Social,established,297
2024-09-19,Paid Social,new,595
2024-09-19,Referral,new,18
2024-09-19,SMS,(not set),84
2024-09-19,SMS,established,888
2024-09-19,SMS,new,1154
2024-09-19,Unassigned,(not set),236
2024-09-19,Unassigned,established,202
2024-09-19,Unassigned,new,115
2024-09-20,Affiliates,(not set),13
2024-09-20,Affiliates,established,338
2024-09-20,Affiliates,new,2737
2024-09-20,Direct,(not set),40
2024-09-20,Direct,established,731
2024-09-20,Direct,new,1874
2024-09-20,Display,established,3
2024-09-20,Email,(not set),33
2024-09-20,Email,established,613
2024-09-20,Email,new,1352
2024-09-20,Mobile Push Notifications,established,238
2024-09-20,Mobile Push Notifications,new,9
2024-09-20,Organic Search,(not set),14
2024-09-20,Organic Search,established,114
2024-09-20,Organic Search,new,345
2024-09-20,Organic Shopping,(not set),1
2024-09-20,Organic Shopping,new,11
2024-09-20,Organic Social,(not set),31
2024-09-20,Organic Social,established,106
2024-09-20,Organic Social,new,66
2024-09-20,Paid Other,established,4
2024-09-20,Paid Search,(not set),23
2024-09-20,Paid Search,established,507
2024-09-20,Paid Search,new,2096
2024-09-20,Paid Social,(not set),22
2024-09-20,Paid Social,established,314
2024-09-20,Paid Social,new,535
2024-09-20,Referral,(not set),3
2024-09-20,Referral,established,4
2024-09-20,Referral,new,2
2024-09-20,SMS,(not set),112
2024-09-20,SMS,established,613
2024-09-20,SMS,new,1126
2024-09-20,Unassigned,(not set),138
2024-09-20,Unassigned,established,174
2024-09-20,Unassigned,new,83
2024-09-21,Affiliates,(not set),9
2024-09-21,Affiliates,established,251
2024-09-21,Affiliates,new,1149
2024-09-21,Direct,(not set),53
2024-09-21,Direct,established,657
2024-09-21,Direct,new,1688
2024-09-21,Display,established,1
2024-09-21,Display,new,2
2024-09-21,Email,(not set),44
2024-09-21,Email,established,623
2024-09-21,Email,new,1171
2024-09-21,Mobile Push Notifications,established,197
2024-09-21,Mobile Push Notifications,new,17
2024-09-21,Organic Search,(not set),5
2024-09-21,Organic Search,established,77
2024-09-21,Organic Search,new,314
2024-09-21,Organic Shopping,(not set),6
2024-09-21,Organic Shopping,established,3
2024-09-21,Organic Shopping,new,4
2024-09-21,Organic Social,established,13
2024-09-21,Organic Social,new,35
2024-09-21,Paid Other,established,5
2024-09-21,Paid Other,new,1
2024-09-21,Paid Search,(not set),59
2024-09-21,Paid Search,established,470
2024-09-21,Paid Search,new,1869
2024-09-21,Paid Social,(not set),21
2024-09-21,Paid Social,established,237
2024-09-21,Paid Social,new,677
2024-09-21,Referral,new,6
2024-09-21,SMS,(not set),53
2024-09-21,SMS,established,564
2024-09-21,SMS,new,693
2024-09-21,Unassigned,(not set),48
2024-09-21,Unassigned,established,129
2024-09-21,Unassigned,new,189
2024-09-22,Affiliates,established,189
2024-09-22,Affiliates,new,724
2024-09-22,Direct,(not set),43
2024-09-22,Direct,established,567
2024-09-22,Direct,new,1322
2024-09-22,Display,established,1
2024-09-22,Email,(not set),31
2024-09-22,Email,established,506
2024-09-22,Email,new,606
2024-09-22,Mobile Push Notifications,established,193
2024-09-22,Mobile Push Notifications,new,33
2024-09-22,Organic Search,(not set),4
2024-09-22,Organic Search,established,61
2024-09-22,Organic Search,new,272
2024-09-22,Organic Shopping,established,1
2024-09-22,Organic Shopping,new,28
2024-09-22,Organic Social,(not set),3
2024-09-22,Organic Social,established,20
2024-09-22,Organic Social,new,46
2024-09-22,Paid Search,(not set),43
2024-09-22,Paid Search,established,392
2024-09-22,Paid Search,new,1603
2024-09-22,Paid Social,(not set),22
2024-09-22,Paid Social,established,252
2024-09-22,Paid Social,new,669
2024-09-22,Referral,established,1
2024-09-22,Referral,new,4
2024-09-22,SMS,(not set),27
2024-09-22,SMS,established,292
2024-09-22,SMS,new,450
2024-09-22,Unassigned,(not set),39
2024-09-22,Unassigned,established,73
2024-09-22,Unassigned,new,56
2024-09-23,Affiliates,(not set),19
2024-09-23,Affiliates,established,84
2024-09-23,Affiliates,new,343
2024-09-23,Direct,(not set),10
2024-09-23,Direct,established,372
2024-09-23,Direct,new,779
2024-09-23,Email,(not set),24
2024-09-23,Email,established,277
2024-09-23,Email,new,368
2024-09-23,Mobile Push Notifications,established,115
2024-09-23,Mobile Push Notifications,new,20
2024-09-23,Organic Search,(not set),3
2024-09-23,Organic Search,established,50
2024-09-23,Organic Search,new,160
2024-09-23,Organic Shopping,new,5
2024-09-23,Organic Social,established,2
2024-09-23,Organic Social,new,9
2024-09-23,Paid Search,(not set),25
2024-09-23,Paid Search,established,238
2024-09-23,Paid Search,new,1061
2024-09-23,Paid Social,(not set),29
2024-09-23,Paid Social,established,93
2024-09-23,Paid Social,new,293
2024-09-23,Referral,new,3
2024-09-23,SMS,(not set),22
2024-09-23,SMS,established,107
2024-09-23,SMS,new,201
2024-09-23,Unassigned,(not set),33
2024-09-23,Unassigned,established,31
2024-09-23,Unassigned,new,76
2024-09-24,Affiliates,(not set),11
2024-09-24,Affiliates,established,75
2024-09-24,Affiliates,new,378
2024-09-24,Direct,(not set),38
2024-09-24,Direct,established,286
2024-09-24,Direct,new,878
2024-09-24,Display,established,2
2024-09-24,Email,(not set),9
2024-09-24,Email,established,289
2024-09-24,Email,new,422
2024-09-24,Mobile Push Notifications,established,87
2024-09-24,Mobile Push Notifications,new,21
2024-09-24,Organic Search,(not set),1
2024-09-24,Organic Search,established,47
2024-09-24,Organic Search,new,237
2024-09-24,Organic Shopping,(not set),1
2024-09-24,Organic Shopping,established,4
2024-09-24,Organic Shopping,new,5
2024-09-24,Organic Social,established,4
2024-09-24,Organic Social,new,24
2024-09-24,Paid Search,(not set),16
2024-09-24,Paid Search,established,202
2024-09-24,Paid Search,new,848
2024-09-24,Paid Social,(not set),14
2024-09-24,Paid Social,established,184
2024-09-24,Paid Social,new,306
2024-09-24,Payment Redirects,new,3
2024-09-24,Referral,established,1
2024-09-24,Referral,new,8
2024-09-24,SMS,(not set),8
2024-09-24,SMS,established,136
2024-09-24,SMS,new,276
2024-09-24,Unassigned,(not set),18
2024-09-24,Unassigned,established,24
2024-09-24,Unassigned,new,49
2024-09-25,Affiliates,established,123
2024-09-25,Affiliates,new,493
2024-09-25,Direct,(not set),12
2024-09-25,Direct,established,399
2024-09-25,Direct,new,1018
2024-09-25,Email,(not set),20
2024-09-25,Email,established,295
2024-09-25,Email,new,525
2024-09-25,Mobile Push Notifications,established,122
2024-09-25,Mobile Push Notifications,new,16
2024-09-25,Organic Search,(not set),5
2024-09-25,Organic Search,established,47
2024-09-25,Organic Search,new,231
2024-09-25,Organic Shopping,new,5
2024-09-25,Organic Social,(not set),1
2024-09-25,Organic Social,established,36
2024-09-25,Organic Social,new,33
2024-09-25,Paid Search,(not set),37
