date,channel,sessions,revenue,purchases,engaged_sessions,shipping,tax
2024-03-26,Organic Social,2227,2574.59,14,2012,60,148.6
2024-03-26,Organic Video,3,0,0,3,0,0
2024-03-26,Paid Search,29930,73155.74,502,26067,5505.95,4170.67
2024-03-26,Paid Social,33632,29118.87,203,28635,1556,1623.52
2024-03-26,Paid Video,5,0,0,2,0,0
2024-03-26,Payment Redirects,242,3133.93,23,155,267,200.76
2024-03-26,Referral,189,791.31,4,138,83.2,3.6
2024-03-26,SMS,11865,27624.82,154,7143,1400,1605.31
2024-03-26,Unassigned,1455,4365.09,28,61,236,232.28
2024-03-27,Affiliates,2684,33049.01,195,2070,1918.1,1923.07
2024-03-27,Direct,30841,75266.1,505,24518,5365.83,4377.38
2024-03-27,Display,961,0,0,234,0,0
2024-03-27,Email,17476,45296.75,274,11645,2250.72,2628.55
2024-03-27,Mobile Push Notifications,1147,1818.96,12,1056,187.5,126.14
2024-03-27,Organic Search,9480,17005.37,98,7284,1001.84,950.23
2024-03-27,Organic Shopping,320,1163.32,10,297,102.5,72.86
2024-03-27,Organic Social,1464,1082.63,9,1259,97,61.04
2024-03-27,Organic Video,1,0,0,1,0,0
2024-03-27,Paid Search,32588,89306.89,650,27988,7412.1,5143.55
2024-03-27,Paid Social,29484,29809.42,217,25622,1679,1606.08
2024-03-27,Paid Video,6,0,0,4,0,0
2024-03-27,Payment Redirects,273,2580.94,15,182,114,145.49
2024-03-27,Referral,163,515.03,4,123,49.36,16.95
2024-03-27,SMS,13460,33434.87,173,8045,1267,2059.87
2024-03-27,Unassigned,1577,8034.82,44,184,477,484.62
2024-03-28,Affiliates,3048,33612.12,216,2337,1741.05,1954.95
2024-03-28,Direct,30521,80136.95,532,24202,5377.02,4909.26
2024-03-28,Display,825,0,0,171,0,0
2024-03-28,Email,17732,51497.35,304,11918,1995.9,3162.41
2024-03-28,Mobile Push Notifications,998,2314.27,14,910,99,135.41
2024-03-28,Organic Search,9355,14699.95,94,7333,1089.92,834.04
2024-03-28,Organic Shopping,292,89.83,2,274,20,3.75
2024-03-28,Organic Social,1309,1895.91,13,1142,117,97.08
2024-03-28,Organic Video,3,0,0,3,0,0
2024-03-28,Paid Search,33699,85647.62,667,29484,7094.55,4796.49
2024-03-28,Paid Social,30553,30800.03,206,27175,1594.5,1693.24
2024-03-28,Paid Video,5,0,0,5,0,0
2024-03-28,Payment Redirects,226,3320.95,15,134,120.5,154.09
2024-03-28,Referral,164,768.99,3,120,46.4,6
2024-03-28,SMS,13094,36562.55,206,7879,1235,2055.03
2024-03-28,Unassigned,1665,5684.14,38,275,325,504.99
2024-03-29,Affiliates,2934,28908.26,187,2183,1317,1594.95
2024-03-29,Direct,29879,71752.23,515,23645,4632.82,4206.64
2024-03-29,Display,831,0,0,211,0,0
2024-03-29,Email,15636,44969.48,250,10326,1756.07,2636.6
2024-03-29,Mobile Push Notifications,986,3147.98,20,890,135.5,192.39
2024-03-29,Organic Search,9350,17869.65,111,7127,1151,1068.12
2024-03-29,Organic Shopping,323,631.35,4,306,30,42.33
2024-03-29,Organic Social,1252,1797.53,11,1064,98,65.33
2024-03-29,Organic Video,2,0,0,2,0,0
2024-03-29,Paid Search,31364,81115.52,607,26907,5356.5,4543.93
2024-03-29,Paid Social,26880,33148.69,231,23846,1759.5,1729.37
2024-03-29,Paid Video,1,0,0,1,0,0
2024-03-29,Payment Redirects,247,3702.48,23,165,209,209.08
2024-03-29,Referral,176,1642.54,5,136,78.02,25.66
2024-03-29,SMS,11748,27371.16,154,6958,858.5,1529.12
2024-03-29,Unassigned,1673,7969.51,53,343,444.5,436.1
2024-03-30,Affiliates,2893,27777.27,174,2156,1424,1587.81
2024-03-30,Direct,30134,73118.79,502,24201,4336.78,4176.69
2024-03-30,Display,902,208.89,2,222,23,13.09
2024-03-30,Email,15341,40694.97,238,10238,1475.58,2691.75
2024-03-30,Mobile Push Notifications,958,1264.34,7,873,43,54.84
2024-03-30,Organic Search,9428,15757,90,7164,772.99,707.17
2024-03-30,Organic Shopping,318,698.12,5,303,33,22.85
2024-03-30,Organic Social,1229,2232.46,17,1077,91.52,82.54
2024-03-30,Organic Video,2,0,0,2,0,0
2024-03-30,Paid Search,29929,74319.19,543,26287,4956,4217.04
2024-03-30,Paid Social,31216,32113.75,210,27594,1488,1700.48
2024-03-30,Paid Video,1,0,0,1,0,0
2024-03-30,Payment Redirects,219,1797.18,11,127,62.5,80.21
2024-03-30,Referral,122,1363.17,8,94,96.41,243.11
2024-03-30,SMS,10655,30985.46,176,6548,1004,1898.02
2024-03-30,Unassigned,1822,5708.55,29,425,155.5,369.96
2024-03-31,Affiliates,2757,32133.33,181,2116,1353.5,1699.39
2024-03-31,Direct,30536,65745.94,443,24580,3742.35,3939.32
2024-03-31,Display,960,0,0,250,0,0
2024-03-31,Email,15339,39568.79,231,10373,1500.96,2139.41
2024-03-31,Mobile Push Notifications,742,1831.71,9,694,67,115.38
2024-03-31,Organic Search,9438,17918.18,110,7215,920.42,1007.02
2024-03-31,Organic Shopping,359,697.32,8,337,107,49.46
2024-03-31,Organic Social,1531,2050.17,12,1326,60,56.76
2024-03-31,Organic Video,3,0,0,2,0,0
2024-03-31,Paid Search,33523,73496.23,549,28687,4701,4214.33
2024-03-31,Paid Social,34794,29838.97,208,30541,1575,1521.5
2024-03-31,Paid Video,2,0,0,2,0,0
2024-03-31,Payment Redirects,196,2741.28,17,114,115,160.77
2024-03-31,Referral,143,1305.31,2,85,59.16,217.85
2024-03-31,SMS,10149,30143.58,163,6180,983,1823.25
2024-03-31,Unassigned,1768,5877.39,38,276,313.5,370.21
2024-04-01,Affiliates,2637,30866.23,183,2015,1391,1670.85
2024-04-01,Direct,33268,64649.38,441,26750,4169.76,3745.4
2024-04-01,Display,1053,0,0,288,0,0
2024-04-01,Email,18587,38202.12,224,12481,1633.05,2356.55
2024-04-01,Mobile Push Notifications,720,2604.92,15,649,94,181.68
2024-04-01,Organic Search,10460,15567.38,97,7714,841.43,820.84
2024-04-01,Organic Shopping,355,281.31,4,330,43,19.32
2024-04-01,Organic Social,1730,2746.75,16,1474,103.3,150.5
2024-04-01,Organic Video,1,0,0,1,0,0
2024-04-01,Paid Search,31957,74316.5,533,27470,5223.25,4108.58
2024-04-01,Paid Social,33632,26012.93,196,28981,1634.5,1466.53
2024-04-01,Paid Video,7,0,0,6,0,0
2024-04-01,Payment Redirects,243,2474.44,17,148,225.5,158.27
2024-04-01,Referral,161,1149.42,4,117,82.88,100.05
2024-04-01,SMS,10407,23694.04,138,6263,843,1339.28
2024-04-01,Unassigned,1688,5353.08,23,252,136.5,331.89
2024-04-02,Affiliates,2654,25149.37,171,2008,1417.1,1225.47
2024-04-02,Direct,42535,75307.79,481,36595,4616.82,4259.11
2024-04-02,Display,898,0,0,221,0,0
2024-04-02,Email,17733,38260.01,235,11314,1725.04,2078.63
2024-04-02,Mobile Push Notifications,680,944.45,5,627,20,61.72
2024-04-02,Organic Search,9916,16320.97,111,7388,1021.41,845.6
2024-04-02,Organic Shopping,319,322.57,3,279,30,21.36
2024-04-02,Organic Social,3714,1657.52,11,3511,95.5,66.73
2024-04-02,Organic Video,3,0,0,2,0,0
2024-04-02,Paid Search,30414,78595.85,567,25966,5669,4302.76
2024-04-02,Paid Social,29764,24955.67,172,26400,1403,1394.17
2024-04-02,Paid Video,6,0,0,3,0,0
2024-04-02,Payment Redirects,244,2855.93,13,130,153.5,180.67
2024-04-02,Referral,163,622.66,3,120,65.02,112.23
2024-04-02,SMS,12180,36158.68,181,7481,1184,2239.96
2024-04-02,Unassigned,1768,6752.33,40,208,338.5,429.2
2024-04-03,Affiliates,2656,33476.43,198,2004,1615.4,1747.22
2024-04-03,Direct,40131,96667.23,612,32358,5634.74,5788.54
2024-04-03,Display,818,0,0,209,0,0
2024-04-03,Email,18614,53728.76,312,12062,2012.26,3175.38
2024-04-03,Mobile Push Notifications,850,3351.07,15,771,172,193.73
2024-04-03,Organic Search,10081,21656.88,111,7819,1018.15,1811.15
2024-04-03,Organic Shopping,312,1402.25,10,276,70,86
2024-04-03,Organic Social,2980,2729.99,21,2182,129.2,131.86
2024-04-03,Organic Video,2,0,0,2,0,0
2024-04-03,Paid Search,30694,94649.31,650,26287,6512.06,5478.31
2024-04-03,Paid Social,25077,30141.43,215,22646,1830.5,1562.59
2024-04-03,Paid Video,7,0,0,6,0,0
2024-04-03,Payment Redirects,244,3409.2,24,151,242,188.71
2024-04-03,Referral,163,898.05,4,122,11.52,76.11
2024-04-03,SMS,11017,38620.4,216,6993,1357,2302.18
2024-04-03,Unassigned,1771,5794.94,44,353,354,357.4
2024-04-04,Affiliates,2501,32479.99,188,1900,1657.74,1901.77
2024-04-04,Direct,37053,85806.39,561,29522,5226.7,5638.89
2024-04-04,Display,739,0,0,175,0,0
2024-04-04,Email,15920,32214.76,209,10604,1570.04,1839.45
2024-04-04,Mobile Push Notifications,805,1475.2,11,737,83,103.2
2024-04-04,Organic Search,9140,12192.26,79,6956,790.96,749.08
2024-04-04,Organic Shopping,299,1004.04,9,278,104.93,96.41
2024-04-04,Organic Social,2108,2744.1,17,1626,80,150.65
2024-04-04,Organic Video,4,0,0,3,0,0
2024-04-04,Paid Search,29333,78514.16,575,25133,5253.6,4268.69
2024-04-04,Paid Social,25248,24432.74,168,21629,1237.5,1316.36
2024-04-04,Payment Redirects,205,820.7,6,133,20,33.3
2024-04-04,Referral,201,456.21,3,142,48,24.49
2024-04-04,SMS,12248,20210.87,113,7348,1030,1061.75
2024-04-04,Unassigned,1957,6696.96,38,471,288,418.63
2024-04-05,Affiliates,2537,25826.39,168,1955,1239.95,1391.22
2024-04-05,Direct,38658,69402.96,470,32828,4226.64,4085.67
2024-04-05,Display,722,0,0,160,0,0
2024-04-05,Email,15298,36366.44,229,10268,1721.75,1972.36
2024-04-05,Mobile Push Notifications,711,1534.6,10,631,94,69.87
2024-04-05,Organic Search,9621,12974.13,84,7318,773.28,831.12
2024-04-05,Organic Shopping,340,690.81,9,313,76,47.19
2024-04-05,Organic Social,1384,1730.37,14,1202,62.5,54.7
2024-04-05,Organic Video,3,0,0,2,0,0
2024-04-05,Paid Search,30098,72673.8,529,26238,5285.95,4154.26
2024-04-05,Paid Social,25182,29375.16,183,20798,1281,1583.39
2024-04-05,Payment Redirects,229,2361.9,15,147,176.5,129.49
2024-04-05,Referral,174,652.48,3,126,30.55,16.46
2024-04-05,SMS,10970,23424.04,148,6740,1186,1449
2024-04-05,Unassigned,1930,6130.75,41,571,433.96,420.3
2024-04-06,Affiliates,2556,25223.19,153,1972,1225.9,1374.3
2024-04-06,Direct,34016,63957.77,435,28379,3641.09,4057.75
2024-04-06,Display,638,0,0,145,0,0
2024-04-06,Email,12757,30654.15,187,8534,1300.74,1835.15
2024-04-06,Mobile Push Notifications,756,2408.88,13,688,80,171.17
2024-04-06,Organic Search,10400,17080.4,90,7938,809.4,1185.55
2024-04-06,Organic Shopping,413,1571.28,12,382,138,95.87
2024-04-06,Organic Social,1289,1547.81,14,1129,83,67.51
2024-04-06,Organic Video,1,0,0,1,0,0
2024-04-06,Paid Search,30227,71135.61,499,26220,4349.08,4035.71
2024-04-06,Paid Social,26898,24438.76,162,22711,1206,1366.76
2024-04-06,Payment Redirects,188,1792.14,11,106,62.5,85.41
2024-04-06,Referral,148,1028.55,3,96,60.96,184.44
2024-04-06,SMS,11410,21909.15,130,6791,1057,1276.08
2024-04-06,Unassigned,2053,6237.54,38,722,232.5,383.69
2024-04-07,Affiliates,2676,34362.4,195,2056,1406.52,2107.21
2024-04-07,Direct,32015,63231.45,425,25633,3966.85,3816.96
2024-04-07,Display,1356,0,0,340,0,0
2024-04-07,Email,13418,32195.54,192,8960,1360.45,2012.48
2024-04-07,Mobile Push Notifications,616,1231.97,8,569,60,76.92
2024-04-07,Organic Search,10804,12769.57,82,8249,802.3,618.67
2024-04-07,Organic Shopping,344,1088.39,7,315,50,40.41
2024-04-07,Organic Social,1361,2418.95,16,1189,98,117.39
2024-04-07,Paid Search,33933,80463.62,551,29434,4685.18,4965.23
2024-04-07,Paid Social,30215,24375.56,165,26011,1223.5,1183.38
2024-04-07,Paid Video,1,0,0,1,0,0
2024-04-07,Payment Redirects,187,2634.71,16,110,70,164.09
2024-04-07,Referral,128,1280.03,3,83,60.35,246.03
2024-04-07,SMS,12598,28666.33,158,7398,949,1868.7
2024-04-07,Unassigned,2080,5712.41,38,625,327.84,381.96
2024-04-08,Affiliates,2488,25875.85,157,1876,1361.5,1528.17
2024-04-08,Direct,32664,52402.33,373,25886,3585.58,3193.23
2024-04-08,Display,1242,174.12,1,293,0,16.12
2024-04-08,Email,15896,26741.34,168,10506,1394.25,1656.65
2024-04-08,Mobile Push Notifications,640,657.42,5,567,40,23.75
2024-04-08,Organic Search,10419,12028.33,75,7994,843.42,710.23
2024-04-08,Organic Shopping,357,921.85,8,332,109.5,58.54
2024-04-08,Organic Social,1302,2538.18,16,1126,117.52,149.83
2024-04-08,Organic Video,5,0,0,4,0,0
2024-04-08,Paid Search,34211,65983.8,482,29899,4725,3734.03
2024-04-08,Paid Social,29190,22109.23,152,25140,1034.5,1244.3
2024-04-08,Payment Redirects,217,1362.65,10,135,87,87.17
2024-04-08,Referral,238,270.99,4,164,41.52,9.04
2024-04-08,SMS,10881,19512.43,118,6211,794.5,1133.92
2024-04-08,Unassigned,2346,5202.94,32,796,227.62,362.87
2024-04-09,Affiliates,2532,24693.77,151,1932,1480.5,1395.76
2024-04-09,Direct,30232,62044.31,406,23521,4367.83,3720.7
2024-04-09,Display,938,0,0,227,0,0
2024-04-09,Email,15737,33410.75,183,9804,1332.35,1921.1
2024-04-09,Mobile Push Notifications,567,338.71,3,510,54,23.11
2024-04-09,Organic Search,9546,13737.22,79,7306,856.29,643.71
2024-04-09,Organic Shopping,291,638.38,7,280,63,36.61
2024-04-09,Organic Social,1332,2228.67,11,1126,82.5,113.36
2024-04-09,Organic Video,2,0,0,2,0,0
2024-04-09,Paid Search,30453,72477.36,504,26570,5310.25,4280.12
2024-04-09,Paid Social,29700,21857.22,143,25715,950,1306.55
2024-04-09,Paid Video,1,0,0,0,0,0
2024-04-09,Payment Redirects,197,1722.23,10,120,144.5,100.1
2024-04-09,Referral,224,1410.01,3,158,57.65,313.93
2024-04-09,SMS,12711,19831.6,100,7061,704.5,1152.68
2024-04-09,Unassigned,2225,6303.54,37,677,309,316.44
2024-04-10,Affiliates,2665,30407.28,169,2150,1427,1735.01
2024-04-10,Direct,30037,64206.32,428,23948,4141.3,3939.91
2024-04-10,Display,1049,0,0,309,0,0
2024-04-10,Email,17466,42738.47,238,11616,1491.87,2375.89
2024-04-10,Mobile Push Notifications,591,1853.07,9,533,72.5,132.96
2024-04-10,Organic Search,9364,12390.55,81,7341,899.48,753.24
2024-04-10,Organic Shopping,315,593.85,7,292,60,42.56
2024-04-10,Organic Social,1444,1982.35,13,1260,105,188.19
2024-04-10,Organic Video,5,0,0,2,0,0
2024-04-10,Paid Search,31108,70704.4,504,26977,5360,4242.72
2024-04-10,Paid Social,28091,24534.7,170,25426,1280.5,1306.95
2024-04-10,Payment Redirects,181,1445.49,10,116,125.5,91.3
2024-04-10,Referral,251,935.9,5,167,81.08,81.81
2024-04-10,SMS,9846,22418.22,134,5769,827,1354.72
2024-04-10,Unassigned,2223,4895.45,38,713,433.5,281.29
2024-04-11,Affiliates,2869,39112.67,254,2238,1129.88,2136.15
2024-04-11,Direct,36379,74584.51,566,30138,3484.7,4967.55
2024-04-11,Display,1060,0,0,271,0,0
2024-04-11,Email,18014,61826.81,419,12608,1676.38,3770.84
2024-04-11,Mobile Push Notifications,679,3769.23,26,620,164,204.18
2024-04-11,Organic Search,9560,15167.89,99,7309,719.37,779.88
2024-04-11,Organic Shopping,311,423.41,6,288,50,24.82
2024-04-11,Organic Social,4444,2586.59,18,4114,43,101.8
2024-04-11,Organic Video,1,0,0,1,0,0
2024-04-11,Paid Search,31808,87211.57,666,28255,4773.05,4985.67
2024-04-11,Paid Social,22907,31036.37,238,19114,1065,1740.19
2024-04-11,Paid Video,1,0,0,1,0,0
2024-04-11,Payment Redirects,241,4298.38,20,155,109.5,243.51
2024-04-11,Referral,286,1685.32,7,182,73.6,101.5
2024-04-11,SMS,19166,69411.97,488,12678,1746.5,4091.94
2024-04-11,Unassigned,2151,10266.41,70,859,355.38,590.45
2024-04-12,Affiliates,5836,51339.76,346,4317,1662.83,2761.46
2024-04-12,Direct,29039,82504.81,635,23210,3939.73,5019.12
2024-04-12,Display,899,0,0,233,0,0
2024-04-12,Email,19184,63149.74,468,13113,1674.04,3664.67
2024-04-12,Mobile Push Notifications,573,2412.28,17,534,144.5,138.94
2024-04-12,Organic Search,9837,20378.27,132,7577,815.27,1205.21
2024-04-12,Organic Shopping,281,226.43,2,267,32.5,13.24
2024-04-12,Organic Social,2398,5133.01,31,1895,158.5,175.06
2024-04-12,Organic Video,1,0,0,1,0,0
2024-04-12,Paid Search,34957,93923.1,723,31026,4733.05,5422.18
2024-04-12,Paid Social,24236,33273.94,254,17884,1044,1826.48
2024-04-12,Paid Video,1,0,0,0,0,0
2024-04-12,Payment Redirects,257,3413.51,22,161,95.5,180.18
2024-04-12,Referral,497,1373.88,8,332,76.91,50.71
2024-04-12,SMS,17200,59692.07,403,10787,1320,3235.08
2024-04-12,Unassigned,1967,8686,58,664,372.5,493.18
2024-04-13,Affiliates,4157,40668.2,268,3072,1131.45,2483.04
2024-04-13,Direct,30792,84663.48,606,24800,3641.39,4986.06
2024-04-13,Display,898,0,0,259,0,0
2024-04-13,Email,21778,79860.35,542,15405,2040.35,4653.96
2024-04-13,Mobile Push Notifications,730,2314.07,18,675,60,100.36
2024-04-13,Organic Search,9025,16964.67,102,7123,574.2,1231.36
2024-04-13,Organic Shopping,348,355.76,4,325,64,25.22
2024-04-13,Organic Social,2405,2687.12,20,1943,82.5,150.42
2024-04-13,Paid Search,38222,91205.47,753,33630,4848.37,5410.01
2024-04-13,Paid Social,26202,31944.93,236,19672,977.5,1821.76
2024-04-13,Payment Redirects,239,2429.33,19,161,107,129.52
2024-04-13,Referral,363,639.96,2,216,37.42,0
2024-04-13,SMS,16371,60962.72,405,10284,1328,3699.11
2024-04-13,Unassigned,2234,7372.49,53,772,266.5,444.39
2024-04-14,Affiliates,3644,50508.18,332,2823,1367.46,2668.72
2024-04-14,Direct,33340,92468.81,692,27112,4353.43,5513.19
2024-04-14,Display,951,33.09,1,257,10,2.1
2024-04-14,Email,19301,84791.21,587,13410,2151.84,4923.92
2024-04-14,Mobile Push Notifications,901,4627.78,25,826,103,254.45
2024-04-14,Organic Search,9667,17948.36,112,7590,798.04,931.74
2024-04-14,Organic Shopping,311,774.23,8,293,92.66,48.76
2024-04-14,Organic Social,2019,2103.32,14,1774,20,107.15
2024-04-14,Paid Search,39761,98963.71,771,35538,5029,5740.12
2024-04-14,Paid Social,29618,33887.55,262,22626,1235.5,1935.13
2024-04-14,Payment Redirects,307,5022.62,31,207,150.5,279.99
2024-04-14,Referral,295,2189.64,4,168,79.87,72.82
2024-04-14,SMS,16911,62873.3,442,10564,1617.5,3871.07
2024-04-14,Unassigned,2298,9080.77,67,736,306.5,591.14
2024-04-15,Affiliates,2982,23397.98,153,2113,1249,1223.1
2024-04-15,Direct,30316,51211.58,348,24611,3307.78,2945.17
2024-04-15,Display,904,0,0,243,0,0
2024-04-15,Email,19938,24031.24,148,13151,960,1433.81
2024-04-15,Mobile Push Notifications,892,968.21,5,807,30,40.54
2024-04-15,Organic Search,9830,10372.67,70,7583,543.55,806.91
2024-04-15,Organic Shopping,451,663.95,4,430,42.5,48.87
2024-04-15,Organic Social,2250,1832.32,13,1983,103,106.42
2024-04-15,Paid Search,30357,63691.6,433,26145,4089.55,3617.94
2024-04-15,Paid Social,44396,31671.08,215,39942,1723,1766.41
2024-04-15,Paid Video,3,0,0,1,0,0
2024-04-15,Payment Redirects,268,2873.76,17,164,125,165.53
2024-04-15,Referral,282,835.28,5,186,21.52,4.65
2024-04-15,SMS,10537,17710.18,112,6125,816,956.09
2024-04-15,Unassigned,2374,8579.62,41,620,298,573.12
2024-04-16,Affiliates,2529,19708.93,138,1933,1188,1134.17
2024-04-16,Direct,29524,48182.66,322,22756,2989.53,2902.36
2024-04-16,Display,623,0,0,162,0,0
2024-04-16,Email,17017,30047.75,180,10939,1453.02,1801.72
2024-04-16,Mobile Push Notifications,795,2139.32,12,729,85.5,128.63
2024-04-16,Organic Search,8792,11432.39,67,6705,680.37,691.1
2024-04-16,Organic Shopping,315,721.94,8,295,88.5,52.46
2024-04-16,Organic Social,1943,2426.47,15,1746,96,89.22
2024-04-16,Organic Video,6,0,0,3,0,0
2024-04-16,Paid Search,28064,64730.14,454,23963,4769.73,3972.43
2024-04-16,Paid Social,47463,27531.37,179,43342,1166.5,1591.15
2024-04-16,Paid Video,4,0,0,3,0,0
2024-04-16,Payment Redirects,212,3043.23,19,138,171.5,178.5
2024-04-16,Referral,209,2865.78,8,148,115.44,403.99
2024-04-16,SMS,13647,22324.95,126,7981,934,1208.08
2024-04-16,Unassigned,2091,3614.58,21,413,161,151.05
2024-04-17,Affiliates,2655,27811.77,159,2049,1350,1485.18
2024-04-17,Direct,32567,60401.18,398,25282,4060.22,3605.12
2024-04-17,Display,883,0,0,221,0,0
2024-04-17,Email,18905,29543.79,184,13106,1568.18,1880.03
2024-04-17,Mobile Push Notifications,1071,2201.01,15,963,83,147.84
2024-04-17,Organic Search,9109,9859.85,73,6980,642.52,483.05
2024-04-17,Organic Shopping,389,274.43,5,371,53,11.44
2024-04-17,Organic Social,1934,2384.2,20,1728,224.52,103.89
2024-04-17,Paid Search,28707,74996.89,526,24532,5608,4326.37
2024-04-17,Paid Social,48281,29452.38,179,43861,1239.5,1469.09
2024-04-17,Paid Video,4,0,0,2,0,0
2024-04-17,Payment Redirects,252,2178.68,12,158,123.5,117.36
2024-04-17,Referral,155,1344.57,6,103,93.94,70.04
2024-04-17,SMS,14589,22959.08,148,8288,1192.5,1300.51
2024-04-17,Unassigned,2385,4095.67,28,494,250.5,230.7
2024-04-18,Affiliates,2552,25068.5,163,1966,1269.21,1487.89
2024-04-18,Direct,31025,66289.36,453,24522,4484.63,4178.19
2024-04-18,Display,861,0,0,227,0,0
2024-04-18,Email,15731,38206.71,212,10499,1534.17,2226.29
2024-04-18,Mobile Push Notifications,824,2477.13,16,759,148.5,126.48
2024-04-18,Organic Search,8946,15418,95,6956,988.62,726
2024-04-18,Organic Shopping,301,853.68,7,280,53,47.42
2024-04-18,Organic Social,1662,1531.08,11,1475,70,76.04
2024-04-18,Organic Video,2,0,0,2,0,0
2024-04-18,Paid Search,27098,64805.39,463,23262,4137.6,3943.32
2024-04-18,Paid Social,41660,25770.56,163,36484,1149,1510.43
2024-04-18,Paid Video,6,0,0,5,0,0
2024-04-18,Payment Redirects,194,2100.03,12,122,76,139.03
2024-04-18,Referral,197,925.16,4,143,50.61,10.21
2024-04-18,SMS,11794,26328.23,159,7009,1125,1552.24
2024-04-18,Unassigned,2031,3972.5,28,397,271.5,236.33
2024-04-19,Affiliates,5459,25016.47,164,3698,1352.45,1467.77
2024-04-19,Direct,29397,62429.98,418,23181,3388.56,4100.73
2024-04-19,Display,847,0,0,224,0,0
2024-04-19,Email,16639,37627.43,221,11123,1625.79,2074.89
2024-04-19,Mobile Push Notifications,989,4265.75,23,898,217.5,247.5
2024-04-19,Organic Search,8558,10208.49,77,6598,709,559.79
2024-04-19,Organic Shopping,288,402.47,4,261,43,19.7
2024-04-19,Organic Social,1769,3056.23,18,1363,170.5,149.3
2024-04-19,Paid Search,28119,61426.43,453,24408,4101.5,3577.44
2024-04-19,Paid Social,34921,30035.3,174,29346,1148.5,1658.81
2024-04-19,Paid Video,7,0,0,5,0,0
2024-04-19,Payment Redirects,205,3091.78,15,129,122,184.19
2024-04-19,Referral,187,755.14,4,130,37.42,91.38
2024-04-19,SMS,10425,18284.35,117,6192,730,1024.23
2024-04-19,Unassigned,1870,5100.1,33,432,272.5,281.92
2024-04-20,Affiliates,3293,27445.58,163,2410,977.05,1649.43
2024-04-20,Direct,30123,51270.05,354,24248,2868.49,3111.83
2024-04-20,Display,846,0,0,238,0,0
2024-04-20,Email,12466,30114.07,168,8339,1125.59,1776.72
2024-04-20,Mobile Push Notifications,1105,4388.86,23,1015,169.5,287.01
2024-04-20,Organic Search,8824,10367.03,74,6641,743.97,764.44
2024-04-20,Organic Shopping,308,987.94,9,285,73,48.38
2024-04-20,Organic Social,1417,859.64,7,1233,40,31.28
2024-04-20,Paid Search,28909,58738.78,417,25002,3480.9,3504.68
