date,channel,platform,quantity
2024-06-15,Unassigned,Android,5
2024-06-15,Unassigned,iOS,18
2024-06-15,Unassigned,web,63
2024-06-16,Affiliates,web,510
2024-06-16,Direct,Android,6
2024-06-16,Direct,iOS,540
2024-06-16,Direct,web,1002
2024-06-16,Display,web,3
2024-06-16,Email,web,681
2024-06-16,Mobile Push Notifications,Android,32
2024-06-16,Mobile Push Notifications,iOS,58
2024-06-16,Organic Search,Android,11
2024-06-16,Organic Search,web,212
2024-06-16,Organic Shopping,web,13
2024-06-16,Organic Social,Android,2
2024-06-16,Organic Social,web,30
2024-06-16,Paid Search,Android,64
2024-06-16,Paid Search,iOS,10
2024-06-16,Paid Search,web,1338
2024-06-16,Paid Social,web,474
2024-06-16,Referral,web,6
2024-06-16,SMS,web,299
2024-06-16,Unassigned,iOS,20
2024-06-16,Unassigned,web,45
2024-06-17,Affiliates,web,232
2024-06-17,Direct,Android,7
2024-06-17,Direct,iOS,279
2024-06-17,Direct,web,595
2024-06-17,Email,web,612
2024-06-17,Mobile Push Notifications,Android,7
2024-06-17,Mobile Push Notifications,iOS,39
2024-06-17,Organic Search,Android,4
2024-06-17,Organic Search,web,151
2024-06-17,Organic Shopping,web,10
2024-06-17,Organic Social,web,24
2024-06-17,Paid Search,Android,21
2024-06-17,Paid Search,iOS,13
2024-06-17,Paid Search,web,722
2024-06-17,Paid Social,web,179
2024-06-17,Payment Redirects,web,1
2024-06-17,Referral,web,4
2024-06-17,SMS,web,176
2024-06-17,Unassigned,iOS,10
2024-06-17,Unassigned,web,49
2024-06-18,Affiliates,web,312
2024-06-18,Direct,Android,12
2024-06-18,Direct,iOS,335
2024-06-18,Direct,web,596
2024-06-18,Display,web,3
2024-06-18,Email,web,551
2024-06-18,Mobile Push Notifications,Android,3
2024-06-18,Mobile Push Notifications,iOS,33
2024-06-18,Organic Search,Android,14
2024-06-18,Organic Search,web,161
2024-06-18,Organic Shopping,web,4
2024-06-18,Organic Social,Android,6
2024-06-18,Organic Social,web,135
2024-06-18,Paid Search,Android,25
2024-06-18,Paid Search,iOS,13
2024-06-18,Paid Search,web,857
2024-06-18,Paid Social,web,208
2024-06-18,Payment Redirects,web,2
2024-06-18,Referral,web,12
2024-06-18,SMS,web,444
2024-06-18,Unassigned,iOS,6
2024-06-18,Unassigned,web,57
2024-06-19,Affiliates,web,314
2024-06-19,Direct,Android,3
2024-06-19,Direct,iOS,328
2024-06-19,Direct,web,587
2024-06-19,Email,web,509
2024-06-19,Mobile Push Notifications,Android,8
2024-06-19,Mobile Push Notifications,iOS,17
2024-06-19,Organic Search,Android,5
2024-06-19,Organic Search,web,207
2024-06-19,Organic Shopping,web,8
2024-06-19,Organic Social,Android,1
2024-06-19,Organic Social,web,41
2024-06-19,Paid Search,Android,14
2024-06-19,Paid Search,iOS,23
2024-06-19,Paid Search,web,681
2024-06-19,Paid Social,web,256
2024-06-19,Referral,web,3
2024-06-19,SMS,web,378
2024-06-19,Unassigned,iOS,4
2024-06-19,Unassigned,web,50
2024-06-20,Affiliates,web,384
2024-06-20,Direct,Android,7
2024-06-20,Direct,iOS,351
2024-06-20,Direct,web,566
2024-06-20,Email,web,665
2024-06-20,Mobile Push Notifications,Android,9
2024-06-20,Mobile Push Notifications,iOS,33
2024-06-20,Organic Search,Android,3
2024-06-20,Organic Search,web,158
2024-06-20,Organic Shopping,web,7
2024-06-20,Organic Social,web,60
2024-06-20,Paid Search,Android,17
2024-06-20,Paid Search,iOS,18
2024-06-20,Paid Search,web,827
2024-06-20,Paid Social,web,293
2024-06-20,Payment Redirects,web,3
2024-06-20,Referral,web,18
2024-06-20,SMS,web,554
2024-06-20,Unassigned,Android,5
2024-06-20,Unassigned,iOS,10
2024-06-20,Unassigned,web,45
2024-06-21,Affiliates,web,496
2024-06-21,Direct,Android,10
2024-06-21,Direct,iOS,484
2024-06-21,Direct,web,552
2024-06-21,Email,web,802
2024-06-21,Mobile Push Notifications,Android,4
2024-06-21,Mobile Push Notifications,iOS,41
2024-06-21,Organic Search,Android,2
2024-06-21,Organic Search,web,181
2024-06-21,Organic Shopping,web,7
2024-06-21,Organic Social,web,44
2024-06-21,Paid Search,Android,35
2024-06-21,Paid Search,iOS,3
2024-06-21,Paid Search,web,950
2024-06-21,Paid Social,web,392
2024-06-21,Payment Redirects,web,1
2024-06-21,Referral,web,4
2024-06-21,SMS,web,593
2024-06-21,Unassigned,iOS,15
2024-06-21,Unassigned,web,36
2024-06-22,Affiliates,web,434
2024-06-22,Direct,Android,5
2024-06-22,Direct,iOS,343
2024-06-22,Direct,web,627
2024-06-22,Display,web,2
2024-06-22,Email,web,543
2024-06-22,Mobile Push Notifications,Android,8
2024-06-22,Mobile Push Notifications,iOS,75
2024-06-22,Organic Search,Android,9
2024-06-22,Organic Search,web,200
2024-06-22,Organic Shopping,web,10
2024-06-22,Organic Social,web,32
2024-06-22,Paid Search,Android,32
2024-06-22,Paid Search,iOS,13
2024-06-22,Paid Search,web,829
2024-06-22,Paid Social,web,418
2024-06-22,Referral,web,3
2024-06-22,SMS,web,582
2024-06-22,Unassigned,iOS,15
2024-06-22,Unassigned,web,37
2024-06-23,Affiliates,web,404
2024-06-23,Direct,Android,11
2024-06-23,Direct,iOS,389
2024-06-23,Direct,web,565
2024-06-23,Email,web,676
2024-06-23,Mobile Push Notifications,Android,4
2024-06-23,Mobile Push Notifications,iOS,58
2024-06-23,Organic Search,Android,7
2024-06-23,Organic Search,web,178
2024-06-23,Organic Shopping,web,7
2024-06-23,Organic Social,Android,4
2024-06-23,Organic Social,web,32
2024-06-23,Paid Search,Android,33
2024-06-23,Paid Search,iOS,36
2024-06-23,Paid Search,web,942
2024-06-23,Paid Social,web,399
2024-06-23,Payment Redirects,web,2
2024-06-23,Referral,web,4
2024-06-23,SMS,web,262
2024-06-23,Unassigned,iOS,14
2024-06-23,Unassigned,web,326
2024-06-24,Affiliates,web,327
2024-06-24,Direct,Android,10
2024-06-24,Direct,iOS,317
2024-06-24,Direct,web,611
2024-06-24,Display,web,2
2024-06-24,Email,web,611
2024-06-24,Mobile Push Notifications,Android,15
2024-06-24,Mobile Push Notifications,iOS,16
2024-06-24,Organic Search,Android,9
2024-06-24,Organic Search,web,199
2024-06-24,Organic Shopping,web,32
2024-06-24,Organic Social,web,22
2024-06-24,Paid Search,Android,29
2024-06-24,Paid Search,iOS,9
2024-06-24,Paid Search,web,850
2024-06-24,Paid Social,web,306
2024-06-24,Payment Redirects,web,6
2024-06-24,Referral,web,20
2024-06-24,SMS,web,273
2024-06-24,Unassigned,iOS,9
2024-06-24,Unassigned,web,224
2024-06-25,Affiliates,web,444
2024-06-25,Direct,Android,10
2024-06-25,Direct,iOS,381
2024-06-25,Direct,web,639
2024-06-25,Email,web,840
2024-06-25,Mobile Push Notifications,Android,6
2024-06-25,Mobile Push Notifications,iOS,62
2024-06-25,Organic Search,Android,5
2024-06-25,Organic Search,web,158
2024-06-25,Organic Shopping,web,9
2024-06-25,Organic Social,web,45
2024-06-25,Paid Search,Android,19
2024-06-25,Paid Search,iOS,15
2024-06-25,Paid Search,web,921
2024-06-25,Paid Social,web,349
2024-06-25,Payment Redirects,web,2
2024-06-25,Referral,web,8
2024-06-25,SMS,web,498
2024-06-25,Unassigned,iOS,10
2024-06-25,Unassigned,web,98
2024-06-26,Affiliates,web,376
2024-06-26,Direct,Android,2
2024-06-26,Direct,iOS,279
2024-06-26,Direct,web,590
2024-06-26,Email,web,546
2024-06-26,Mobile Push Notifications,Android,10
2024-06-26,Mobile Push Notifications,iOS,28
2024-06-26,Organic Search,Android,4
2024-06-26,Organic Search,web,156
2024-06-26,Organic Shopping,web,10
2024-06-26,Organic Social,web,33
2024-06-26,Paid Search,Android,7
2024-06-26,Paid Search,iOS,13
2024-06-26,Paid Search,web,894
2024-06-26,Paid Social,web,334
2024-06-26,Payment Redirects,web,1
2024-06-26,Referral,web,9
2024-06-26,SMS,web,306
2024-06-26,Unassigned,Android,1
2024-06-26,Unassigned,iOS,28
2024-06-26,Unassigned,web,81
2024-06-27,Affiliates,web,412
2024-06-27,Direct,Android,5
2024-06-27,Direct,iOS,342
2024-06-27,Direct,web,718
2024-06-27,Email,web,720
2024-06-27,Mobile Push Notifications,Android,9
2024-06-27,Mobile Push Notifications,iOS,47
2024-06-27,Organic Search,Android,19
2024-06-27,Organic Search,web,175
2024-06-27,Organic Shopping,web,7
2024-06-27,Organic Social,Android,5
2024-06-27,Organic Social,web,42
2024-06-27,Paid Search,Android,22
2024-06-27,Paid Search,iOS,16
2024-06-27,Paid Search,web,908
2024-06-27,Paid Social,web,338
2024-06-27,Referral,web,7
2024-06-27,SMS,web,326
2024-06-27,Unassigned,iOS,1
2024-06-27,Unassigned,web,71
2024-06-28,Affiliates,web,364
2024-06-28,Direct,Android,8
2024-06-28,Direct,iOS,343
2024-06-28,Direct,web,553
2024-06-28,Email,web,649
2024-06-28,Mobile Push Notifications,Android,5
2024-06-28,Mobile Push Notifications,iOS,27
2024-06-28,Organic Search,Android,6
2024-06-28,Organic Search,web,151
2024-06-28,Organic Shopping,web,6
2024-06-28,Organic Social,web,28
2024-06-28,Paid Search,Android,30
2024-06-28,Paid Search,iOS,25
2024-06-28,Paid Search,web,897
2024-06-28,Paid Social,web,313
2024-06-28,Referral,web,20
2024-06-28,SMS,web,387
2024-06-28,Unassigned,iOS,13
2024-06-28,Unassigned,web,41
2024-06-29,Affiliates,web,331
2024-06-29,Direct,Android,7
2024-06-29,Direct,iOS,291
2024-06-29,Direct,web,534
2024-06-29,Email,web,459
2024-06-29,Mobile Push Notifications,Android,8
2024-06-29,Mobile Push Notifications,iOS,19
2024-06-29,Organic Search,Android,5
2024-06-29,Organic Search,web,109
2024-06-29,Organic Shopping,web,6
2024-06-29,Organic Social,web,22
2024-06-29,Paid Search,Android,51
2024-06-29,Paid Search,iOS,28
2024-06-29,Paid Search,web,703
2024-06-29,Paid Social,web,309
2024-06-29,Referral,web,18
2024-06-29,SMS,web,458
2024-06-29,Unassigned,iOS,19
2024-06-29,Unassigned,web,42
2024-06-30,Affiliates,web,529
2024-06-30,Direct,Android,6
2024-06-30,Direct,iOS,577
2024-06-30,Direct,web,840
2024-06-30,Email,web,1155
2024-06-30,Mobile Push Notifications,Android,16
2024-06-30,Mobile Push Notifications,iOS,88
2024-06-30,Organic Search,Android,24
2024-06-30,Organic Search,web,174
2024-06-30,Organic Shopping,web,10
2024-06-30,Organic Social,web,30
2024-06-30,Paid Search,Android,66
2024-06-30,Paid Search,iOS,25
2024-06-30,Paid Search,web,1228
2024-06-30,Paid Social,web,656
2024-06-30,Payment Redirects,web,21
2024-06-30,Referral,web,8
2024-06-30,SMS,web,718
2024-06-30,Unassigned,iOS,24
2024-06-30,Unassigned,web,79
2024-07-01,Affiliates,web,580
2024-07-01,Direct,Android,6
2024-07-01,Direct,iOS,612
2024-07-01,Direct,web,820
2024-07-01,Email,web,979
2024-07-01,Mobile Push Notifications,iOS,73
2024-07-01,Organic Search,Android,18
2024-07-01,Organic Search,web,224
2024-07-01,Organic Shopping,web,2
2024-07-01,Organic Social,web,40
2024-07-01,Organic Video,web,1
2024-07-01,Paid Search,Android,34
2024-07-01,Paid Search,iOS,28
2024-07-01,Paid Search,web,1221
2024-07-01,Paid Social,web,609
2024-07-01,Payment Redirects,web,2
2024-07-01,Referral,web,4
2024-07-01,SMS,web,655
2024-07-01,Unassigned,iOS,28
2024-07-01,Unassigned,web,96
2024-07-02,Affiliates,web,599
2024-07-02,Direct,Android,26
2024-07-02,Direct,iOS,562
2024-07-02,Direct,web,952
2024-07-02,Display,web,2
2024-07-02,Email,web,1314
2024-07-02,Mobile Push Notifications,Android,39
2024-07-02,Mobile Push Notifications,iOS,84
2024-07-02,Organic Search,Android,2
2024-07-02,Organic Search,web,239
2024-07-02,Organic Shopping,web,2
2024-07-02,Organic Social,web,50
2024-07-02,Paid Search,Android,60
2024-07-02,Paid Search,iOS,4
2024-07-02,Paid Search,web,1221
2024-07-02,Paid Social,web,519
2024-07-02,Payment Redirects,web,3
2024-07-02,Referral,web,9
2024-07-02,SMS,web,730
2024-07-02,Unassigned,Android,3
2024-07-02,Unassigned,iOS,28
2024-07-02,Unassigned,web,69
2024-07-03,Affiliates,web,654
2024-07-03,Direct,Android,9
2024-07-03,Direct,iOS,649
2024-07-03,Direct,web,846
2024-07-03,Email,web,1051
2024-07-03,Mobile Push Notifications,Android,47
2024-07-03,Mobile Push Notifications,iOS,46
2024-07-03,Organic Search,Android,24
2024-07-03,Organic Search,web,279
2024-07-03,Organic Shopping,web,12
2024-07-03,Organic Social,web,33
2024-07-03,Paid Search,Android,74
2024-07-03,Paid Search,iOS,21
2024-07-03,Paid Search,web,1267
2024-07-03,Paid Social,web,542
2024-07-03,Referral,web,2
2024-07-03,SMS,web,645
2024-07-03,Unassigned,iOS,16
2024-07-03,Unassigned,web,120
2024-07-04,Affiliates,web,702
2024-07-04,Direct,Android,27
2024-07-04,Direct,iOS,611
2024-07-04,Direct,web,1057
2024-07-04,Display,Android,11
2024-07-04,Email,web,1160
2024-07-04,Mobile Push Notifications,Android,10
2024-07-04,Mobile Push Notifications,iOS,89
2024-07-04,Organic Search,Android,22
2024-07-04,Organic Search,web,322
2024-07-04,Organic Shopping,web,12
2024-07-04,Organic Social,web,81
2024-07-04,Paid Search,Android,27
2024-07-04,Paid Search,iOS,51
2024-07-04,Paid Search,web,1446
2024-07-04,Paid Social,web,585
2024-07-04,Payment Redirects,web,3
2024-07-04,Referral,web,3
2024-07-04,SMS,web,827
2024-07-04,Unassigned,iOS,21
2024-07-04,Unassigned,web,107
2024-07-05,Affiliates,web,658
2024-07-05,Direct,Android,32
2024-07-05,Direct,iOS,685
2024-07-05,Direct,web,1017
2024-07-05,Display,web,2
2024-07-05,Email,web,1144
2024-07-05,Mobile Push Notifications,Android,31
2024-07-05,Mobile Push Notifications,iOS,116
2024-07-05,Organic Search,Android,17
2024-07-05,Organic Search,web,351
2024-07-05,Organic Shopping,web,14
2024-07-05,Organic Social,Android,2
2024-07-05,Organic Social,web,75
2024-07-05,Paid Search,Android,65
2024-07-05,Paid Search,iOS,16
2024-07-05,Paid Search,web,1577
2024-07-05,Paid Social,web,534
2024-07-05,Referral,web,3
2024-07-05,SMS,web,955
2024-07-05,Unassigned,iOS,25
2024-07-05,Unassigned,web,165
2024-07-06,Affiliates,web,614
2024-07-06,Direct,Android,6
2024-07-06,Direct,iOS,497
2024-07-06,Direct,web,840
2024-07-06,Email,web,824
2024-07-06,Mobile Push Notifications,Android,7
2024-07-06,Mobile Push Notifications,iOS,93
2024-07-06,Organic Search,Android,22
2024-07-06,Organic Search,web,310
2024-07-06,Organic Shopping,web,33
2024-07-06,Organic Social,web,28
2024-07-06,Paid Search,Android,60
2024-07-06,Paid Search,iOS,10
2024-07-06,Paid Search,web,1360
2024-07-06,Paid Social,web,535
2024-07-06,Referral,web,1
2024-07-06,SMS,web,815
2024-07-06,Unassigned,Android,3
2024-07-06,Unassigned,iOS,34
2024-07-06,Unassigned,web,119
2024-07-07,Affiliates,web,654
2024-07-07,Direct,Android,13
2024-07-07,Direct,iOS,522
2024-07-07,Direct,web,927
2024-07-07,Email,web,1144
2024-07-07,Mobile Push Notifications,Android,20
2024-07-07,Mobile Push Notifications,iOS,62
2024-07-07,Organic Search,Android,13
2024-07-07,Organic Search,web,368
2024-07-07,Organic Shopping,web,5
2024-07-07,Organic Social,web,20
2024-07-07,Paid Search,Android,33
2024-07-07,Paid Search,iOS,19
2024-07-07,Paid Search,web,1329
2024-07-07,Paid Social,web,499
2024-07-07,SMS,web,674
2024-07-07,Unassigned,iOS,17
2024-07-07,Unassigned,web,113
2024-07-08,Affiliates,web,604
2024-07-08,Direct,Android,5
2024-07-08,Direct,iOS,606
2024-07-08,Direct,web,1035
2024-07-08,Display,web,6
2024-07-08,Email,web,866
2024-07-08,Mobile Push Notifications,Android,27
2024-07-08,Mobile Push Notifications,iOS,67
2024-07-08,Organic Search,Android,19
2024-07-08,Organic Search,web,300
2024-07-08,Organic Shopping,web,4
2024-07-08,Organic Social,web,41
2024-07-08,Paid Search,Android,56
2024-07-08,Paid Search,iOS,23
2024-07-08,Paid Search,web,1462
2024-07-08,Paid Social,web,469
2024-07-08,Payment Redirects,web,6
2024-07-08,Referral,web,11
2024-07-08,SMS,web,732
2024-07-08,Unassigned,iOS,8
2024-07-08,Unassigned,web,101
2024-07-09,Affiliates,web,307
2024-07-09,Direct,Android,6
2024-07-09,Direct,iOS,313
2024-07-09,Direct,web,511
2024-07-09,Email,web,321
2024-07-09,Mobile Push Notifications,iOS,17
2024-07-09,Organic Search,Android,21
2024-07-09,Organic Search,web,139
2024-07-09,Organic Shopping,web,15
2024-07-09,Organic Social,web,16
2024-07-09,Paid Search,Android,26
2024-07-09,Paid Search,iOS,17
2024-07-09,Paid Search,web,749
2024-07-09,Paid Social,web,205
2024-07-09,SMS,web,340
2024-07-09,Unassigned,Android,1
2024-07-09,Unassigned,iOS,10
2024-07-09,Unassigned,web,47
2024-07-10,Affiliates,web,322
2024-07-10,Direct,Android,24
2024-07-10,Direct,iOS,369
2024-07-10,Direct,web,548
2024-07-10,Email,web,394
2024-07-10,Mobile Push Notifications,Android,1
2024-07-10,Mobile Push Notifications,iOS,30
2024-07-10,Organic Search,Android,10
2024-07-10,Organic Search,web,169
2024-07-10,Organic Shopping,web,4
2024-07-10,Organic Social,web,13
2024-07-10,Paid Search,Android,22
2024-07-10,Paid Search,iOS,27
2024-07-10,Paid Search,web,811
2024-07-10,Paid Social,web,253
2024-07-10,Referral,web,31
2024-07-10,SMS,web,251
2024-07-10,Unassigned,iOS,3
2024-07-10,Unassigned,web,42
2024-07-11,Affiliates,web,372
2024-07-11,Direct,Android,5
2024-07-11,Direct,iOS,374
2024-07-11,Direct,web,559
2024-07-11,Email,web,436
2024-07-11,Mobile Push Notifications,Android,5
2024-07-11,Mobile Push Notifications,iOS,14
2024-07-11,Organic Search,Android,10
2024-07-11,Organic Search,web,138
2024-07-11,Organic Shopping,web,15
2024-07-11,Organic Social,web,18
2024-07-11,Paid Search,Android,14
2024-07-11,Paid Search,iOS,34
2024-07-11,Paid Search,web,931
2024-07-11,Paid Social,web,233
2024-07-11,Payment Redirects,web,2
2024-07-11,Referral,web,3
2024-07-11,SMS,web,291
2024-07-11,Unassigned,iOS,6
2024-07-11,Unassigned,web,55
2024-07-12,Affiliates,web,750
2024-07-12,Direct,Android,18
2024-07-12,Direct,iOS,810
2024-07-12,Direct,web,1093
2024-07-12,Email,web,1268
2024-07-12,Mobile Push Notifications,Android,50
2024-07-12,Mobile Push Notifications,iOS,107
2024-07-12,Organic Search,Android,42
2024-07-12,Organic Search,web,282
2024-07-12,Organic Shopping,web,11
2024-07-12,Organic Social,Android,5
2024-07-12,Organic Social,web,26
2024-07-12,Paid Search,Android,65
2024-07-12,Paid Search,iOS,28
2024-07-12,Paid Search,web,1235
2024-07-12,Paid Social,web,383
2024-07-12,SMS,web,931
2024-07-12,Unassigned,iOS,7
2024-07-12,Unassigned,web,78
2024-07-13,Affiliates,web,811
2024-07-13,Direct,Android,9
2024-07-13,Direct,iOS,750
2024-07-13,Direct,web,922
2024-07-13,Email,web,1612
2024-07-13,Mobile Push Notifications,Android,28
2024-07-13,Mobile Push Notifications,iOS,57
2024-07-13,Organic Search,Android,24
2024-07-13,Organic Search,web,231
2024-07-13,Organic Shopping,web,14
2024-07-13,Organic Social,Android,5
2024-07-13,Organic Social,web,40
2024-07-13,Paid Search,Android,47
2024-07-13,Paid Search,iOS,31
2024-07-13,Paid Search,web,1260
2024-07-13,Paid Social,web,384
2024-07-13,Referral,web,6
2024-07-13,SMS,web,1278
2024-07-13,Unassigned,iOS,24
2024-07-13,Unassigned,web,103
2024-07-14,Affiliates,web,651
2024-07-14,Direct,Android,25
2024-07-14,Direct,iOS,650
2024-07-14,Direct,web,978
2024-07-14,Email,web,1110
2024-07-14,Mobile Push Notifications,Android,12
2024-07-14,Mobile Push Notifications,iOS,57
2024-07-14,Organic Search,Android,21
2024-07-14,Organic Search,web,313
2024-07-14,Organic Shopping,web,14
2024-07-14,Organic Social,Android,4
2024-07-14,Organic Social,web,43
2024-07-14,Paid Search,Android,44
2024-07-14,Paid Search,iOS,28
2024-07-14,Paid Search,web,1470
2024-07-14,Paid Social,web,409
2024-07-14,Referral,web,5
2024-07-14,SMS,web,921
2024-07-14,Unassigned,iOS,12
2024-07-14,Unassigned,web,80
2024-07-15,Affiliates,web,343
2024-07-15,Direct,Android,5
2024-07-15,Direct,iOS,320
2024-07-15,Direct,web,602
2024-07-15,Email,web,399
2024-07-15,Mobile Push Notifications,Android,2
2024-07-15,Mobile Push Notifications,iOS,21
2024-07-15,Organic Search,Android,4
2024-07-15,Organic Search,web,172
2024-07-15,Organic Shopping,web,10
2024-07-15,Organic Social,web,24
2024-07-15,Paid Search,Android,14
2024-07-15,Paid Search,iOS,14
2024-07-15,Paid Search,web,864
2024-07-15,Paid Social,web,196
2024-07-15,Referral,web,4
2024-07-15,SMS,web,205
2024-07-15,Unassigned,iOS,9
2024-07-15,Unassigned,web,44
2024-07-16,Affiliates,web,946
2024-07-16,Direct,Android,13
2024-07-16,Direct,iOS,1000
2024-07-16,Direct,web,1168
2024-07-16,Email,web,1737
2024-07-16,Mobile Push Notifications,Android,67
2024-07-16,Mobile Push Notifications,iOS,120
2024-07-16,Organic Search,Android,12
2024-07-16,Organic Search,web,363
2024-07-16,Organic Shopping,web,43
2024-07-16,Organic Social,web,46
2024-07-16,Paid Search,Android,40
2024-07-16,Paid Search,iOS,23
2024-07-16,Paid Search,web,1532
2024-07-16,Paid Social,web,553
2024-07-16,Referral,web,8
2024-07-16,SMS,web,1164
2024-07-16,Unassigned,iOS,8
2024-07-16,Unassigned,web,123
2024-07-17,Affiliates,web,849
2024-07-17,Direct,Android,16
2024-07-17,Direct,iOS,737
2024-07-17,Direct,web,1227
2024-07-17,Display,Android,14
2024-07-17,Email,web,1453
2024-07-17,Mobile Push Notifications,Android,5
