channel,sty_id,color_id,inventory_class,season_code,retail_delivery,original_price,first_receipt_date,last_receipt_date,first_sale_date,net_sales_units_ltd,net_sales_cost_ltd,net_sales_retail_ltd
004:ECOM FULL PRICE,108626,1001,FP,24H1,NOV: NOVEMBER,139,11/2/2024,12/5/2024,2024-11-11,1007,9556.43,52549.57
004:ECOM FULL PRICE,108626,2063,FP,24H1,NOV: NOVEMBER,139,11/2/2024,11/5/2024,2024-11-07,773,7335.77,41776.51
004:ECOM FULL PRICE,108626,6069,FP,24H1,NOV: NOVEMBER,139,11/5/2024,11/6/2024,2024-11-07,582,5523.18,30796.69
004:ECOM FULL PRICE,108628,1001,FP,24H1,NOV: NOVEMBER,109,10/3/2024,11/14/2024,2024-10-12,564,6147.6,22266.92
004:ECOM FULL PRICE,108628,1501,FP,24H1,NOV: NOVEMBER,109,10/3/2024,11/14/2024,2024-10-09,344,3749.6,14514.99
004:ECOM FULL PRICE,108628,4903,FP,24H1,NOV: NOVEMBER,109,10/3/2024,11/14/2024,2024-10-10,230,2507,8698.02
004:ECOM FULL PRICE,108628,6000,FP,24H1,NOV: NOVEMBER,109,10/3/2024,11/14/2024,2024-10-31,219,2387.1,8316.36
004:ECOM FULL PRICE,108629,6069,FP,24H1,NOV: NOVEMBER,99,10/31/2024,10/31/2024,2024-11-07,281,2585.2,13335.18
004:ECOM FULL PRICE,108630,1001,FP,24H1,NOV: NOVEMBER,89,10/31/2024,11/4/2024,2024-11-03,220,1804,7733.08
004:ECOM FULL PRICE,108630,2302,FP,24H1,NOV: NOVEMBER,89,10/31/2024,11/4/2024,2024-11-02,315,2583,13608.52
004:ECOM FULL PRICE,108633,1001,FP,24H1,NOV: NOVEMBER,79,10/17/2024,2/4/2025,2024-10-29,725,4698,26956.17
004:ECOM FULL PRICE,108633,1702,FP,24H1,NOV: NOVEMBER,79,10/17/2024,10/31/2024,2024-10-29,402,2604.96,14936.02
004:ECOM FULL PRICE,108633,2302,FP,24H1,NOV: NOVEMBER,79,10/17/2024,2/26/2025,2024-10-30,151,978.48,5595.9
004:ECOM FULL PRICE,108633,6069,FP,24H1,NOV: NOVEMBER,79,10/17/2024,11/4/2024,2024-10-29,413,2676.24,15410.6
004:ECOM FULL PRICE,108634,1702,FP,24H1,NOV: NOVEMBER,59,9/10/2024,10/1/2024,2024-10-01,494,2425.54,12519.58
004:ECOM FULL PRICE,108636,1001,FP,24H1,NOV: NOVEMBER,59,9/27/2024,10/9/2024,2024-10-01,478,2041.06,14642.27
004:ECOM FULL PRICE,108636,1702,FP,24H1,NOV: NOVEMBER,59,9/27/2024,10/9/2024,2024-10-02,482,2058.14,14645.91
004:ECOM FULL PRICE,108636,2302,FP,24H1,NOV: NOVEMBER,59,9/27/2024,10/9/2024,2024-10-02,178,760.06,5540.37
004:ECOM FULL PRICE,108637,1001,FP,24H1,NOV: NOVEMBER,59,9/24/2024,2/4/2025,2024-10-02,300,1596,8964.83
004:ECOM FULL PRICE,108637,1501,FP,24H1,NOV: NOVEMBER,59,9/24/2024,10/14/2024,2024-10-23,225,1197,6690.68
004:ECOM FULL PRICE,108637,1700,FP,24H1,NOV: NOVEMBER,59,9/24/2024,10/14/2024,2024-10-03,300,1596,9249.13
004:ECOM FULL PRICE,108638,1001,FP,24H1,NOV: NOVEMBER,59,8/27/2024,10/4/2024,2024-10-11,236,778.8,6029.31
004:ECOM FULL PRICE,108638,1700,FP,24H1,NOV: NOVEMBER,59,8/27/2024,10/4/2024,2024-10-08,161,531.3,4116.23
004:ECOM FULL PRICE,108639C,1702,FP,24F2,SEP: SEPTEMBER,59,8/5/2024,8/6/2024,2024-08-21,574,2382.1,14040.54
004:ECOM FULL PRICE,108641,1001,FP,24H1,NOV: NOVEMBER,69,10/15/2024,10/22/2024,2024-11-07,218,970.1,7138.33
004:ECOM FULL PRICE,108641,1501,FP,24H1,NOV: NOVEMBER,69,10/15/2024,10/23/2024,2024-10-31,123,547.35,4076.4
004:ECOM FULL PRICE,108641,6009,FP,24H1,NOV: NOVEMBER,69,10/15/2024,10/22/2024,2024-10-31,58,258.1,2088.22
004:ECOM FULL PRICE,108642,1001,FP,24H1,NOV: NOVEMBER,69,9/23/2024,10/17/2024,2024-10-11,412,2191.84,13990.64
004:ECOM FULL PRICE,108642,1700,FP,24H1,NOV: NOVEMBER,69,9/23/2024,12/31/2024,2024-10-12,209,1111.88,6840.01
004:ECOM FULL PRICE,108643,1001,FP,24H2,DEC: DECEMBER,59,9/27/2024,10/2/2024,2024-10-11,237,1011.99,6327.78
004:ECOM FULL PRICE,108643,1700,FP,24H2,DEC: DECEMBER,59,9/27/2024,10/2/2024,2024-10-04,267,1140.09,7005.34
004:ECOM FULL PRICE,108643,2063,FP,24H2,DEC: DECEMBER,59,9/27/2024,10/29/2024,2024-10-02,193,824.11,5379.47
004:ECOM FULL PRICE,108643,6069,FP,24H2,DEC: DECEMBER,59,9/27/2024,1/22/2025,2024-10-01,214,913.78,5922.47
004:ECOM FULL PRICE,108644,1001,FP,24H1,NOV: NOVEMBER,159,10/4/2024,11/29/2024,2024-11-05,1688,25320,130715.08
004:ECOM FULL PRICE,108644,1702,FP,24H1,NOV: NOVEMBER,159,10/4/2024,10/28/2024,2024-11-05,60,900,4401.87
004:ECOM FULL PRICE,108644,2302,FP,24H1,NOV: NOVEMBER,159,10/4/2024,10/28/2024,2024-11-05,825,12375,62690.62
004:ECOM FULL PRICE,108644,6069,FP,24H1,NOV: NOVEMBER,159,10/4/2024,10/28/2024,2024-11-06,680,10200,49446.01
004:ECOM FULL PRICE,108645,1001,FP,24H1,NOV: NOVEMBER,129,10/11/2024,11/29/2024,2024-11-06,985,9800.75,66462.69
004:ECOM FULL PRICE,108645,1702,FP,24H1,NOV: NOVEMBER,129,10/11/2024,10/28/2024,2024-11-07,118,1174.1,7582.53
004:ECOM FULL PRICE,108645,2302,FP,24H1,NOV: NOVEMBER,129,10/11/2024,10/28/2024,2024-11-08,548,5452.6,37126.73
004:ECOM FULL PRICE,108645,6069,FP,24H1,NOV: NOVEMBER,129,10/11/2024,10/28/2024,2024-11-06,519,5164.05,33739.24
004:ECOM FULL PRICE,108646,IRSD,FP,24H1,NOV: NOVEMBER,239,9/24/2024,12/6/2024,2024-10-10,436,9592,49271.3
004:ECOM FULL PRICE,108647,1001,FP,24H1,NOV: NOVEMBER,239,10/21/2024,12/10/2024,2024-10-30,581,14466.9,59580.58
004:ECOM FULL PRICE,108647,6069,FP,24H1,NOV: NOVEMBER,239,10/21/2024,12/10/2024,2024-10-30,1082,26941.8,119329.62
004:ECOM FULL PRICE,108648,1762,FP,24H1,NOV: NOVEMBER,219,10/7/2024,11/12/2024,2024-10-11,318,4611,32289.95
004:ECOM FULL PRICE,108650,ITYG,FP,24H1,NOV: NOVEMBER,199,10/19/2024,12/17/2024,2024-10-23,1510,22952,141908.87
004:ECOM FULL PRICE,108651,IUGD,FP,24H1,NOV: NOVEMBER,239,9/30/2024,11/15/2024,2024-10-10,455,10010,49376.18
004:ECOM FULL PRICE,108655,IPND,FP,24H3,JAN: JANUARY,199,11/13/2024,12/9/2024,2024-11-20,355,4810.25,34827.94
004:ECOM FULL PRICE,108658,IRTB,FP,24H1,NOV: NOVEMBER,199,10/9/2024,12/3/2024,2024-10-11,623,9749.95,69789.11
004:ECOM FULL PRICE,108660,2SB,FP,24H1,NOV: NOVEMBER,199,10/2/2024,11/26/2024,2024-10-10,1097,14096.45,125907.63
004:ECOM FULL PRICE,108661,IRVD,FP,24H1,NOV: NOVEMBER,259,10/17/2024,12/6/2024,2024-10-23,617,14808,76588.34
004:ECOM FULL PRICE,108667,IUGM,FP,24H1,NOV: NOVEMBER,199,10/9/2024,11/12/2024,2024-10-12,495,9652.5,35282.97
004:ECOM FULL PRICE,108671,1001,FP,24H2,DEC: DECEMBER,119,11/5/2024,12/17/2024,2024-11-13,571,6852,30796.35
004:ECOM FULL PRICE,108671,4262,FP,24H2,DEC: DECEMBER,119,11/5/2024,12/17/2024,2024-11-22,235,2820,11710.14
004:ECOM FULL PRICE,108672,1001,FP,24H2,DEC: DECEMBER,139,11/13/2024,11/21/2024,2024-11-23,331,4468.5,20845.12
004:ECOM FULL PRICE,108672,2701,FP,24H2,DEC: DECEMBER,139,11/13/2024,11/25/2024,2024-11-25,290,3915,17740.55
004:ECOM FULL PRICE,108673,1001,FP,24H2,DEC: DECEMBER,129,11/13/2024,11/23/2024,2024-11-24,305,3507.5,17785.76
004:ECOM FULL PRICE,108673,2701,FP,24H2,DEC: DECEMBER,129,11/13/2024,11/20/2024,2024-11-25,293,3369.5,16938.06
004:ECOM FULL PRICE,108674,3052,FP,24H2,DEC: DECEMBER,239,10/29/2024,12/10/2024,2024-11-02,684,12756.6,86060.69
004:ECOM FULL PRICE,108675,1014,FP,24H2,DEC: DECEMBER,59,10/1/2024,11/11/2024,2024-10-08,396,1758.24,10546.06
004:ECOM FULL PRICE,108675,1700,FP,24H2,DEC: DECEMBER,59,10/1/2024,11/11/2024,2024-10-08,241,1070.04,6370.56
004:ECOM FULL PRICE,108676,1001,FP,24H2,DEC: DECEMBER,59,10/17/2024,11/8/2024,2024-11-14,471,2091.24,15580.07
004:ECOM FULL PRICE,108676,1700,FP,24H2,DEC: DECEMBER,59,10/17/2024,11/9/2024,2024-11-13,799,3547.56,26322.73
004:ECOM FULL PRICE,108676,2200,FP,24H2,DEC: DECEMBER,59,10/17/2024,1/7/2025,2024-11-14,232,1030.08,7529.69
004:ECOM FULL PRICE,108677,1001,FP,24H2,DEC: DECEMBER,59,10/14/2024,11/8/2024,2024-11-15,454,2229.14,14577.2
004:ECOM FULL PRICE,108677,1537,FP,24H2,DEC: DECEMBER,59,10/14/2024,11/8/2024,2024-12-05,293,1438.63,9681.42
004:ECOM FULL PRICE,108678,1001,FP,24H2,DEC: DECEMBER,59,11/20/2024,12/14/2024,2024-12-20,47,189.41,1746.12
004:ECOM FULL PRICE,108680,1014,FP,24H2,DEC: DECEMBER,59,10/24/2024,11/1/2024,2024-11-06,142,700.06,4249.16
004:ECOM FULL PRICE,108680,1700,FP,24H2,DEC: DECEMBER,59,10/24/2024,11/1/2024,2024-11-15,99,488.07,2965.11
004:ECOM FULL PRICE,108681,IRRD,FP,24H1,NOV: NOVEMBER,119,9/26/2024,12/3/2024,2024-10-13,341,5541.25,22355.9
004:ECOM FULL PRICE,108683,1014,FP,24H2,DEC: DECEMBER,119,11/1/2024,11/29/2024,2024-11-06,1221,14041.5,77408.33
004:ECOM FULL PRICE,108683,3052,FP,24H2,DEC: DECEMBER,119,11/1/2024,1/7/2025,2024-11-06,664,7636,43411.93
004:ECOM FULL PRICE,108684,1014,OP,24H2,DEC: DECEMBER,109,11/1/2024,11/29/2024,2024-11-14,641,5333.12,36021.41
004:ECOM FULL PRICE,108684,3052,OP,24H2,DEC: DECEMBER,109,11/1/2024,1/7/2025,2024-11-13,425,3536,24930.06
004:ECOM FULL PRICE,108685,1014,FP,24H2,DEC: DECEMBER,79,10/29/2024,11/11/2024,2024-11-21,145,836.65,5579.92
004:ECOM FULL PRICE,108685,1537,FP,24H2,DEC: DECEMBER,79,10/29/2024,11/12/2024,2024-11-20,245,1413.65,9371.96
004:ECOM FULL PRICE,108685,3052,FP,24H2,DEC: DECEMBER,79,10/29/2024,11/11/2024,2024-11-20,159,917.43,6012.45
004:ECOM FULL PRICE,108686,1001,FP,24H1,NOV: NOVEMBER,79,10/17/2024,10/29/2024,2024-11-01,590,3150.6,17271.86
004:ECOM FULL PRICE,108686,1537,FP,24H1,NOV: NOVEMBER,79,10/23/2024,10/29/2024,2024-10-30,317,1692.78,8751.16
004:ECOM FULL PRICE,108686,1700,FP,24H1,NOV: NOVEMBER,79,10/17/2024,10/29/2024,2024-11-04,473,2525.82,12088.6
004:ECOM FULL PRICE,108686,6000,FP,24H1,NOV: NOVEMBER,79,10/17/2024,10/29/2024,2024-10-30,365,1949.1,10615.11
004:ECOM FULL PRICE,108687,1014,FP,24H2,NOV: NOVEMBER,89,10/23/2024,10/28/2024,2024-11-06,737,6139.21,20350.78
004:ECOM FULL PRICE,108687,3052,FP,24H2,NOV: NOVEMBER,89,10/23/2024,10/25/2024,2024-10-29,443,3690.19,12933.61
004:ECOM FULL PRICE,108687,6000,FP,24H2,NOV: NOVEMBER,89,10/23/2024,10/24/2024,2024-10-30,581,4839.73,16878.4
004:ECOM FULL PRICE,108688,1001,FP,24H3,JAN: JANUARY,159,1/17/2025,2/12/2025,2025-01-27,23,333.5,2173.72
004:ECOM FULL PRICE,108689,1001,OP,24H3,JAN: JANUARY,109,11/7/2024,12/5/2024,2024-12-11,144,1368,8635.14
004:ECOM FULL PRICE,108689,1501,OP,24H3,JAN: JANUARY,109,12/3/2024,12/5/2024,2024-12-12,55,522.5,3207.29
004:ECOM FULL PRICE,108692,1018,FP,24H3,JAN: JANUARY,139,11/25/2024,1/28/2025,2024-12-05,638,10112.3,49707.42
004:ECOM FULL PRICE,108693,1018,FP,24H3,JAN: JANUARY,129,11/26/2024,1/28/2025,2024-12-06,453,5866.35,32108.89
004:ECOM FULL PRICE,108695,ISFB,FP,24H2,DEC: DECEMBER,179,11/1/2024,11/29/2024,2024-11-09,169,2188.55,14514.54
004:ECOM FULL PRICE,108700,ITYR,FP,24H2,DEC: DECEMBER,179,11/1/2024,12/27/2024,2024-11-06,369,4981.5,33960.84
004:ECOM FULL PRICE,108701,IUEM,FP,24H2,DEC: DECEMBER,159,11/11/2024,1/2/2025,2024-11-20,237,3081,17029.97
004:ECOM FULL PRICE,108702,ISCS,FP,24H1,NOV: NOVEMBER,199,10/11/2024,10/24/2024,2024-12-06,91,1683.5,9940.63
004:ECOM FULL PRICE,108704,2SB,FP,24H2,DEC: DECEMBER,179,10/23/2024,12/17/2024,2024-10-30,989,12411.95,90884.34
004:ECOM FULL PRICE,108705,1001,FP,24H3,JAN: JANUARY,119,11/27/2024,1/9/2025,2024-12-05,930,10695,61326.19
004:ECOM FULL PRICE,108705,1601,FP,24H3,JAN: JANUARY,119,11/27/2024,11/30/2024,2024-12-26,247,2840.5,15477.04
004:ECOM FULL PRICE,108708,ISDB,FP,24H2,DEC: DECEMBER,159,10/25/2024,11/29/2024,2024-10-31,311,4649.45,24532.8
004:ECOM FULL PRICE,108709,ISBB,FP,24H2,DEC: DECEMBER,259,10/24/2024,12/18/2024,2024-10-25,983,23592,131637.68
004:ECOM FULL PRICE,108710,HBFM,FP,24H2,DEC: DECEMBER,249,11/14/2024,1/3/2025,2024-11-20,1092,25902.24,141370.7
004:ECOM FULL PRICE,108711,ISGD,FP,24H2,DEC: DECEMBER,239,11/7/2024,1/6/2025,2024-11-14,174,3828,19735.71
004:ECOM FULL PRICE,108712,ISLL,FP,24H2,DEC: DECEMBER,249,11/9/2024,12/18/2024,2024-11-14,327,7194,39704.87
004:ECOM FULL PRICE,108713,2S,FP,24H2,DEC: DECEMBER,249,11/9/2024,12/18/2024,2024-11-13,345,7762.5,44750.83
004:ECOM FULL PRICE,108716,ISNB,FP,24H3,JAN: JANUARY,259,11/27/2024,12/30/2024,2024-12-05,544,13056,77274.52
004:ECOM FULL PRICE,108718,ISPG,FP,24H2,DEC: DECEMBER,239,11/27/2024,12/30/2024,2024-12-07,68,1496,8213.12
004:ECOM FULL PRICE,108719,ISTM,FP,24H3,JAN: JANUARY,239,12/11/2024,1/24/2025,2024-12-19,268,5976.4,39301.96
004:ECOM FULL PRICE,108722,ISPG,FP,24H3,JAN: JANUARY,159,1/24/2025,1/31/2025,2025-02-06,108,1452.6,9422.43
004:ECOM FULL PRICE,108723,ISQD,FP,24H3,JAN: JANUARY,159,11/18/2024,1/22/2025,2024-11-23,674,9604.5,52763.91
004:ECOM FULL PRICE,108725,1106,FP,24H1,NOV: NOVEMBER,129,11/22/2024,1/9/2025,2024-12-05,645,9352.5,41621.74
004:ECOM FULL PRICE,108726C,IRND,FP,24S1,FEB: FEBRUARY,179,1/12/2024,1/16/2024,2024-01-22,898,16119.1,67971.06
004:ECOM FULL PRICE,108731,1001,FP,24H2,DEC: DECEMBER,99,10/29/2024,10/29/2024,2024-11-09,411,4726.5,20323.94
004:ECOM FULL PRICE,108731,3539,FP,24H2,DEC: DECEMBER,99,10/29/2024,10/29/2024,2024-11-07,178,2047,8725.79
004:ECOM FULL PRICE,108734,ISOB,FP,24H3,JAN: JANUARY,229,12/5/2024,1/15/2025,2024-12-12,121,2758.8,15078.73
004:ECOM FULL PRICE,108735,ISOB,FP,24H3,JAN: JANUARY,199,12/5/2024,1/15/2025,2024-12-11,194,3414.4,20421.64
004:ECOM FULL PRICE,108737,1001,FP,24S2,MAR: MARCH,199,2/2/2024,8/9/2024,2024-03-14,661,18043.23,42325.93
004:ECOM FULL PRICE,108737,8002,FP,24S2,MAR: MARCH,199,2/2/2024,8/9/2024,2024-03-14,275,6930.82,20538.08
004:ECOM FULL PRICE,108738,1001,FP,24H3,JAN: JANUARY,59,11/20/2024,1/23/2025,2024-12-19,183,781.41,5878.79
004:ECOM FULL PRICE,108738,1700,FP,24H3,JAN: JANUARY,59,11/20/2024,12/16/2024,2024-12-19,106,452.62,3402.45
004:ECOM FULL PRICE,108738,3539,FP,24H3,JAN: JANUARY,59,11/20/2024,12/16/2024,2024-12-19,87,371.49,2744.08
004:ECOM FULL PRICE,108739,1001,FP,24H3,JAN: JANUARY,59,12/3/2024,12/18/2024,2024-12-26,68,292.4,2233.13
004:ECOM FULL PRICE,108739,1601,FP,24H3,JAN: JANUARY,59,12/3/2024,12/18/2024,2024-12-29,25,107.5,782.13
004:ECOM FULL PRICE,108739,1700,FP,24H3,JAN: JANUARY,59,12/3/2024,12/18/2024,2024-12-26,68,292.4,1986.07
004:ECOM FULL PRICE,108739,4262,FP,24H3,JAN: JANUARY,59,12/3/2024,12/18/2024,2024-12-26,105,451.5,3257.08
004:ECOM FULL PRICE,108740,1001,FP,24H3,JAN: JANUARY,59,11/18/2024,12/2/2024,2024-12-07,66,287.1,2122.61
004:ECOM FULL PRICE,108740,1700,FP,24H3,JAN: JANUARY,59,11/18/2024,12/2/2024,2024-12-06,96,417.6,3038.76
004:ECOM FULL PRICE,108741,1001,FP,24H3,JAN: JANUARY,59,11/12/2024,11/29/2024,2024-12-05,621,2421.9,20696.98
004:ECOM FULL PRICE,108741,1700,FP,24H3,JAN: JANUARY,59,11/12/2024,11/29/2024,2024-12-05,340,1326,11391.98
004:ECOM FULL PRICE,108741,4262,FP,24H3,JAN: JANUARY,59,11/12/2024,1/11/2025,2024-12-05,288,1123.2,9757.69
004:ECOM FULL PRICE,108741,6000,FP,24H3,JAN: JANUARY,59,11/12/2024,1/7/2025,2024-12-06,142,553.8,4727.72
004:ECOM FULL PRICE,108742,1001,FP,24H3,JAN: JANUARY,59,10/23/2024,12/11/2024,2024-11-20,279,1478.7,7990.38
004:ECOM FULL PRICE,108742,1501,FP,24H3,JAN: JANUARY,59,10/24/2024,12/11/2024,2024-12-05,105,556.5,3228.8
004:ECOM FULL PRICE,108742,1700,FP,24H3,JAN: JANUARY,59,10/23/2024,12/11/2024,2024-12-06,93,492.9,2856.48
004:ECOM FULL PRICE,108742,6000,FP,24H3,JAN: JANUARY,59,10/23/2024,12/11/2024,2024-10-30,111,588.3,3136.42
004:ECOM FULL PRICE,108746,1014,FP,24H1,NOV: NOVEMBER,229,11/5/2024,12/9/2024,2024-11-14,1019,15285,83450.6
004:ECOM FULL PRICE,108746,6000,FP,24H1,NOV: NOVEMBER,229,11/5/2024,12/9/2024,2024-11-13,501,7515,43199.8
004:ECOM FULL PRICE,108748C,4079,FP,24S1,FEB: FEBRUARY,89,2/8/2024,3/13/2024,2024-04-07,531,5256.9,14566.72
004:ECOM FULL PRICE,108749C,1700,FP,24S1,FEB: FEBRUARY,79,2/8/2024,3/13/2024,2024-04-05,504,3956.4,14609.28
004:ECOM FULL PRICE,108754,HURM,FP,24M3,JUL: JULY,239,6/17/2024,7/25/2024,2024-06-23,1575,34650,140888.26
004:ECOM FULL PRICE,108755,2SB,FP,23M3,JUL: JULY,199,6/5/2024,7/22/2024,2024-06-09,1019,18342,64267.68
004:ECOM FULL PRICE,108756,IDEM,FP,24M3,JUL: JULY,259,6/14/2024,7/1/2024,2024-06-19,1421,34317.15,144673.78
004:ECOM FULL PRICE,108758,2SB,FP,24M3,JUL: JULY,179,6/5/2024,7/22/2024,2024-06-09,974,11639.3,73177.9
004:ECOM FULL PRICE,108759,1001,FP,24M1,MAY: MAY,59,4/24/2024,7/25/2024,2024-04-26,954,4426.56,14324.76
004:ECOM FULL PRICE,108760,1001,FP,24M1,MAY: MAY,79,3/29/2024,4/10/2024,2024-04-15,603,3400.92,17764.41
004:ECOM FULL PRICE,108760,1700,FP,24M1,MAY: MAY,79,3/29/2024,4/10/2024,2024-04-15,442,2492.88,13125.73
004:ECOM FULL PRICE,108760,4903,FP,24M1,MAY: MAY,79,3/29/2024,4/10/2024,2024-04-16,376,2120.64,11196.51
004:ECOM FULL PRICE,108760,6000,FP,24M1,MAY: MAY,79,3/29/2024,4/10/2024,2024-04-20,450,2538,11593.37
004:ECOM FULL PRICE,108761,1001,FP,24M1,MAY: MAY,159,2/22/2024,4/28/2024,2024-03-24,460,5704,23798.24
004:ECOM FULL PRICE,108762,ILIM,FP,24M2,JUN: JUNE,239,4/30/2024,6/13/2024,2024-05-04,628,17615.4,57037.87
004:ECOM FULL PRICE,108763,ILJD,FP,24M2,JUN: JUNE,199,4/29/2024,6/26/2024,2024-05-04,619,11853.85,67623.89
004:ECOM FULL PRICE,108764,ILKB,FP,24M2,JUN: JUNE,159,6/5/2024,12/16/2024,2024-06-09,1796,21282.6,124448.55
004:ECOM FULL PRICE,108765,1001,FP,24M2,JUN: JUNE,59,5/22/2024,7/26/2024,2024-06-12,1271,6080.21,30489.62
004:ECOM FULL PRICE,108765,1702,FP,24M2,JUN: JUNE,59,5/22/2024,7/26/2024,2024-06-12,705,3366.27,17926.9
004:ECOM FULL PRICE,108766,1001,FP,24M1,MAY: MAY,59,4/10/2024,4/12/2024,2024-04-13,1351,5268.9,32583.73
004:ECOM FULL PRICE,108766,6000,FP,24M1,MAY: MAY,59,4/9/2024,5/24/2024,2024-04-14,993,3872.7,20973.25
004:ECOM FULL PRICE,108768,INTM,FP,24M2,JUN: JUNE,99,4/26/2024,6/3/2024,2024-05-11,565,7147.25,24264.5
004:ECOM FULL PRICE,108769,1001,FP,24M2,JUN: JUNE,69,4/28/2024,6/14/2024,2024-06-17,709,3325.21,15534.18
004:ECOM FULL PRICE,108769,1700,FP,24M2,JUN: JUNE,69,4/28/2024,6/11/2024,2024-06-14,424,1988.56,9694.01
004:ECOM FULL PRICE,108769,6000,FP,24M2,JUN: JUNE,69,6/10/2024,7/25/2024,2024-06-16,227,1064.63,4603.04
004:ECOM FULL PRICE,108769,8116,FP,24M2,JUN: JUNE,69,4/28/2024,6/11/2024,2024-06-15,248,1163.12,5789.74
004:ECOM FULL PRICE,108772C,1001,FP,24S1,FEB: FEBRUARY,59,3/6/2024,12/7/2024,2024-03-13,1374,9085.54,47228.76
004:ECOM FULL PRICE,108772C,1700,FP,24S1,FEB: FEBRUARY,59,3/6/2024,8/9/2024,2024-03-13,537,3615.51,18499.28
004:ECOM FULL PRICE,108774C,ITAR,FP,24M3,FEB: FEBRUARY,259,6/13/2024,6/13/2024,2024-06-21,359,11129,43399.08
004:ECOM FULL PRICE,108775C,1001,FP,24S1,FEB: FEBRUARY,179,3/29/2024,10/24/2024,2024-04-09,3320,64740,319791.51
004:ECOM FULL PRICE,108775C,1501,FP,24H2,DEC: DECEMBER,179,12/19/2024,12/20/2024,2024-12-21,269,4618.73,28565.55
004:ECOM FULL PRICE,108775C,6000,FP,24S1,FEB: FEBRUARY,179,3/29/2024,10/28/2024,2024-04-09,1521,29659.5,149588.02
004:ECOM FULL PRICE,108779C,1001,FP,24S1,FEB: FEBRUARY,59,2/9/2024,8/12/2024,2024-02-14,1169,5514.07,25808.99
004:ECOM FULL PRICE,108780C,1001,FP,24S1,FEB: FEBRUARY,59,2/9/2024,8/12/2024,2024-02-14,1145,5524.87,24847.5
004:ECOM FULL PRICE,108783,ITPR,FP,24M2,JUN: JUNE,179,5/8/2024,6/26/2024,2024-06-17,243,6062.85,17946.72
004:ECOM FULL PRICE,108785,ITQB,FP,24F2,SEP: SEPTEMBER,259,7/26/2024,8/22/2024,2024-09-23,472,14136.4,40852.12
004:ECOM FULL PRICE,108786,ITQB,FP,24F2,SEP: SEPTEMBER,259,7/27/2024,8/22/2024,2024-09-23,580,12151,88500.11
004:ECOM FULL PRICE,108787,2SB,FP,24F1,AUG: AUGUST,159,6/27/2024,12/16/2024,2024-07-03,1488,17781.6,134905.12
004:ECOM FULL PRICE,108788,2SB,FP,24F1,AUG: AUGUST,199,6/27/2024,11/29/2024,2024-07-03,697,9270.1,47736.13
004:ECOM FULL PRICE,108789,ITDD,FP,24F2,SEP: SEPTEMBER,249,10/29/2024,11/20/2024,2024-11-06,397,9131,42926.8
004:ECOM FULL PRICE,108790,1001,FP,24F3,OCT: OCTOBER,69,8/27/2024,8/30/2024,2024-09-28,321,1813.65,7977.68
004:ECOM FULL PRICE,108790,1702,FP,24F3,OCT: OCTOBER,69,8/27/2024,8/30/2024,2024-09-21,143,807.95,3566.11
004:ECOM FULL PRICE,108790,2375,FP,24F3,OCT: OCTOBER,69,8/27/2024,8/31/2024,2024-09-19,144,813.6,3704.56
004:ECOM FULL PRICE,108790,6499,FP,24F3,OCT: OCTOBER,69,8/27/2024,8/30/2024,2024-09-23,77,435.05,1885.09
004:ECOM FULL PRICE,108791,1001,FP,24F3,OCT: OCTOBER,129,9/3/2024,12/7/2024,2024-09-25,316,4076.4,15047.42
004:ECOM FULL PRICE,108791,2375,FP,24F3,OCT: OCTOBER,129,9/3/2024,12/5/2024,2024-09-25,250,3225,12755.81
004:ECOM FULL PRICE,108791,6499,FP,24F3,OCT: OCTOBER,129,9/4/2024,12/5/2024,2024-09-17,130,1677,6100.12
004:ECOM FULL PRICE,108792,IQBD,FP,24F2,SEP: SEPTEMBER,159,9/14/2024,10/30/2024,2024-09-18,212,2507.96,15407.7
004:ECOM FULL PRICE,108793,1001,FP,24F2,SEP: SEPTEMBER,59,7/29/2024,7/29/2024,2024-08-07,626,2973.5,15376.01
004:ECOM FULL PRICE,108793,1700,FP,24F2,SEP: SEPTEMBER,59,7/29/2024,8/2/2024,2024-08-08,372,1767,9449.25
004:ECOM FULL PRICE,108793,4610,FP,24F2,SEP: SEPTEMBER,59,7/29/2024,8/1/2024,2024-08-08,330,1567.5,8023.95
004:ECOM FULL PRICE,108794,1001,FP,24F2,SEP: SEPTEMBER,159,8/6/2024,12/7/2024,2024-08-10,1653,20097.49,121018
004:ECOM FULL PRICE,108794,2213,FP,24F2,SEP: SEPTEMBER,159,8/6/2024,8/6/2024,2024-08-09,283,3537.5,20150.14
004:ECOM FULL PRICE,108794,4610,FP,24F2,SEP: SEPTEMBER,159,8/6/2024,9/13/2024,2024-08-11,883,11037.5,64539.57
004:ECOM FULL PRICE,108795,1001,FP,24F2,SEP: SEPTEMBER,139,8/7/2024,9/13/2024,2024-08-09,519,5579.25,35939.38
004:ECOM FULL PRICE,108795,2213,FP,24F2,SEP: SEPTEMBER,139,8/6/2024,8/7/2024,2024-08-09,174,1870.5,10391.13
004:ECOM FULL PRICE,108795,4610,FP,24F2,SEP: SEPTEMBER,139,8/7/2024,9/13/2024,2024-08-13,561,6030.75,34632
004:ECOM FULL PRICE,108796,1001,FP,24F1,AUG: AUGUST,159,7/13/2024,7/23/2024,2024-07-16,965,12062.5,58910.31
